ensembl_transcript_id	ensembl_gene_id
FBtr0302773	FBgn0261564
FBtr0302767	FBgn0261564
FBtr0345077	FBgn0261564
FBtr0302769	FBgn0261564
FBtr0302772	FBgn0261564
FBtr0302768	FBgn0261564
FBtr0302770	FBgn0261564
FBtr0345078	FBgn0261564
FBtr0302771	FBgn0261564
FBtr0344190	FBgn0261564
FBtr0302766	FBgn0261564
FBtr0331672	FBgn0032264
FBtr0080093	FBgn0032264
FBtr0304119	FBgn0032264
FBtr0086611	FBgn0050229
FBtr0290081	FBgn0000256
FBtr0290077	FBgn0000256
FBtr0290078	FBgn0000256
FBtr0290080	FBgn0000256
FBtr0077511	FBgn0000256
FBtr0077513	FBgn0000256
FBtr0290082	FBgn0000256
FBtr0290079	FBgn0000256
FBtr0077512	FBgn0000256
FBtr0329927	FBgn0041184
FBtr0329928	FBgn0041184
FBtr0081040	FBgn0041184
FBtr0300641	FBgn0260233
FBtr0300642	FBgn0260233
FBtr0334134	FBgn0264744
FBtr0089004	FBgn0033168
FBtr0083906	FBgn0038803
FBtr0345213	FBgn0038803
FBtr0083905	FBgn0038803
FBtr0083904	FBgn0038803
FBtr0083908	FBgn0038803
FBtr0083907	FBgn0038803
FBtr0073217	FBgn0261274
FBtr0345989	FBgn0267028
FBtr0345990	FBgn0267028
FBtr0071302	FBgn0040467
FBtr0333472	FBgn0040467
FBtr0079405	FBgn0031893
FBtr0113028	FBgn0031893
FBtr0085782	FBgn0086704
FBtr0085781	FBgn0086704
FBtr0301346	FBgn0086704
FBtr0087754	FBgn0033826
FBtr0339380	FBgn0041087
FBtr0088506	FBgn0041087
FBtr0345484	FBgn0266809
FBtr0070717	FBgn0029730
FBtr0113495	FBgn0082928
FBtr0339729	FBgn0265425
FBtr0110782	FBgn0083940
FBtr0343017	FBgn0083940
FBtr0110783	FBgn0083940
FBtr0091804	FBgn0262594
FBtr0070297	FBgn0266284
FBtr0339578	FBgn0266284
FBtr0085279	FBgn0039576
FBtr0088836	FBgn0033226
FBtr0088834	FBgn0033226
FBtr0088837	FBgn0033226
FBtr0339120	FBgn0033226
FBtr0339119	FBgn0033226
FBtr0345697	FBgn0033226
FBtr0088835	FBgn0033226
FBtr0346903	FBgn0267520
FBtr0083441	FBgn0053333
FBtr0083432	FBgn0051418
FBtr0345767	FBgn0266900
FBtr0100038	FBgn0067905
FBtr0084979	FBgn0002631
FBtr0072487	FBgn0035111
FBtr0072486	FBgn0035111
FBtr0112617	FBgn0085409
FBtr0329979	FBgn0085409
FBtr0329980	FBgn0085409
FBtr0082827	FBgn0038181
FBtr0333191	FBgn0038181
FBtr0333193	FBgn0038181
FBtr0333192	FBgn0038181
FBtr0082828	FBgn0038181
FBtr0302416	FBgn0053667
FBtr0304666	FBgn0261053
FBtr0304663	FBgn0261053
FBtr0301933	FBgn0261053
FBtr0304665	FBgn0261053
FBtr0304664	FBgn0261053
FBtr0087987	FBgn0010621
FBtr0087988	FBgn0010621
FBtr0071065	FBgn0029943
FBtr0086257	FBgn0034523
FBtr0113429	FBgn0052204
FBtr0301683	FBgn0259794
FBtr0080120	FBgn0032294
FBtr0345042	FBgn0266677
FBtr0077792	FBgn0031417
FBtr0330667	FBgn0031417
FBtr0330369	FBgn0039126
FBtr0084522	FBgn0039126
FBtr0332478	FBgn0031637
FBtr0332479	FBgn0031637
FBtr0332477	FBgn0031637
FBtr0300941	FBgn0031637
FBtr0077410	FBgn0031637
FBtr0077409	FBgn0031637
FBtr0077411	FBgn0031637
FBtr0084688	FBgn0039218
FBtr0070735	FBgn0025679
FBtr0077024	FBgn0052405
FBtr0112717	FBgn0085450
FBtr0112719	FBgn0085450
FBtr0112718	FBgn0085450
FBtr0343409	FBgn0085450
FBtr0089856	FBgn0053317
FBtr0340066	FBgn0013763
FBtr0087111	FBgn0013763
FBtr0074846	FBgn0052226
FBtr0301410	FBgn0004362
FBtr0071708	FBgn0004362
FBtr0071709	FBgn0004362
FBtr0345487	FBgn0004362
FBtr0085077	FBgn0039471
FBtr0082475	FBgn0003312
FBtr0334054	FBgn0036410
FBtr0075779	FBgn0036410
FBtr0344788	FBgn0031981
FBtr0344789	FBgn0031981
FBtr0339486	FBgn0033582
FBtr0330635	FBgn0033582
FBtr0339485	FBgn0033582
FBtr0088197	FBgn0033582
FBtr0085260	FBgn0039568
FBtr0073948	FBgn0030583
FBtr0074383	FBgn0030816
FBtr0347327	FBgn0267763
FBtr0083718	FBgn0260779
FBtr0081628	FBgn0026563
FBtr0336967	FBgn0051718
FBtr0336968	FBgn0051718
FBtr0073438	FBgn0030271
FBtr0307187	FBgn0030271
FBtr0078103	FBgn0031216
FBtr0345864	FBgn0266966
FBtr0086961	FBgn0034214
FBtr0345608	FBgn0024984
FBtr0070392	FBgn0024984
FBtr0300563	FBgn0034563
FBtr0071555	FBgn0034563
FBtr0086852	FBgn0063374
FBtr0091788	FBgn0086667
FBtr0333876	FBgn0036463
FBtr0075671	FBgn0036463
FBtr0070065	FBgn0000316
FBtr0070064	FBgn0000316
FBtr0112725	FBgn0085453
FBtr0343202	FBgn0085453
FBtr0344550	FBgn0038610
FBtr0083582	FBgn0038610
FBtr0083581	FBgn0038610
FBtr0083583	FBgn0038610
FBtr0344551	FBgn0038610
FBtr0086744	FBgn0000057
FBtr0340288	FBgn0000057
FBtr0072356	FBgn0035004
FBtr0086315	FBgn0034485
FBtr0342673	FBgn0034485
FBtr0088252	FBgn0033548
FBtr0085482	FBgn0019972
FBtr0084117	FBgn0011766
FBtr0334678	FBgn0011766
FBtr0345217	FBgn0011766
FBtr0084119	FBgn0011766
FBtr0084118	FBgn0011766
FBtr0346157	FBgn0011766
FBtr0071534	FBgn0034580
FBtr0113176	FBgn0036680
FBtr0347065	FBgn0036680
FBtr0075897	FBgn0036335
FBtr0305795	FBgn0041579
FBtr0301573	FBgn0260871
FBtr0331187	FBgn0051635
FBtr0331190	FBgn0051635
FBtr0113410	FBgn0051635
FBtr0331188	FBgn0051635
FBtr0331189	FBgn0051635
FBtr0331191	FBgn0051635
FBtr0079326	FBgn0051635
FBtr0331192	FBgn0051635
FBtr0074117	FBgn0030704
FBtr0084452	FBgn0028684
FBtr0074334	FBgn0030794
FBtr0070434	FBgn0040394
FBtr0340518	FBgn0265651
FBtr0085752	FBgn0039810
FBtr0082435	FBgn0037937
FBtr0333832	FBgn0262483
FBtr0304827	FBgn0262483
FBtr0304824	FBgn0262483
FBtr0304822	FBgn0262483
FBtr0304826	FBgn0262483
FBtr0304828	FBgn0262483
FBtr0333833	FBgn0262483
FBtr0304825	FBgn0262483
FBtr0304823	FBgn0262483
FBtr0079934	FBgn0027600
FBtr0346319	FBgn0267187
FBtr0076811	FBgn0001208
FBtr0100225	FBgn0001208
FBtr0334646	FBgn0001208
FBtr0334645	FBgn0001208
FBtr0273215	FBgn0085384
FBtr0306735	FBgn0085384
FBtr0345324	FBgn0085384
FBtr0082390	FBgn0037900
FBtr0339375	FBgn0037900
FBtr0301772	FBgn0041605
FBtr0301769	FBgn0041605
FBtr0078899	FBgn0041605
FBtr0078897	FBgn0041605
FBtr0301770	FBgn0041605
FBtr0078902	FBgn0041605
FBtr0113337	FBgn0041605
FBtr0300789	FBgn0041605
FBtr0113338	FBgn0041605
FBtr0301768	FBgn0041605
FBtr0078898	FBgn0041605
FBtr0301771	FBgn0041605
FBtr0078901	FBgn0041605
FBtr0310614	FBgn0041605
FBtr0113340	FBgn0041605
FBtr0310506	FBgn0041605
FBtr0078900	FBgn0041605
FBtr0113341	FBgn0041605
FBtr0100499	FBgn0041605
FBtr0100500	FBgn0041605
FBtr0336482	FBgn0041605
FBtr0346887	FBgn0267512
FBtr0337061	FBgn0004577
FBtr0301526	FBgn0004577
FBtr0089287	FBgn0004577
FBtr0346945	FBgn0267539
FBtr0346944	FBgn0267539
FBtr0345537	FBgn0034674
FBtr0071726	FBgn0034674
FBtr0076741	FBgn0052361
FBtr0084253	FBgn0263351
FBtr0084252	FBgn0263351
FBtr0301866	FBgn0263351
FBtr0075050	FBgn0040323
FBtr0346763	FBgn0011582
FBtr0290283	FBgn0011582
FBtr0330711	FBgn0011582
FBtr0301351	FBgn0011582
FBtr0308191	FBgn0011582
FBtr0085626	FBgn0039768
FBtr0331633	FBgn0259712
FBtr0299965	FBgn0259712
FBtr0306906	FBgn0263076
FBtr0340221	FBgn0263076
FBtr0306905	FBgn0263076
FBtr0076016	FBgn0036266
FBtr0084151	FBgn0038916
FBtr0079560	FBgn0261790
FBtr0072561	FBgn0016715
FBtr0307183	FBgn0033117
FBtr0336740	FBgn0033117
FBtr0336741	FBgn0033117
FBtr0308494	FBgn0263271
FBtr0308493	FBgn0263271
FBtr0073328	FBgn0035554
FBtr0082825	FBgn0038179
FBtr0309187	FBgn0263408
FBtr0300354	FBgn0031617
FBtr0082687	FBgn0038088
FBtr0082686	FBgn0038088
FBtr0088423	FBgn0033486
FBtr0304926	FBgn0033486
FBtr0113504	FBgn0082926
FBtr0334616	FBgn0037720
FBtr0082075	FBgn0037720
FBtr0334617	FBgn0037720
FBtr0082076	FBgn0037720
FBtr0072147	FBgn0034939
FBtr0345304	FBgn0266730
FBtr0111039	FBgn0083987
FBtr0076239	FBgn0036121
FBtr0077574	FBgn0260817
FBtr0082583	FBgn0038038
FBtr0075266	FBgn0010352
FBtr0075267	FBgn0010352
FBtr0333214	FBgn0010352
FBtr0075263	FBgn0010352
FBtr0075264	FBgn0010352
FBtr0075269	FBgn0010352
FBtr0112860	FBgn0010352
FBtr0075268	FBgn0010352
FBtr0085109	FBgn0039490
FBtr0331204	FBgn0031251
FBtr0078093	FBgn0031251
FBtr0076491	FBgn0015218
FBtr0333884	FBgn0015218
FBtr0333885	FBgn0015218
FBtr0076490	FBgn0015218
FBtr0076492	FBgn0015218
FBtr0076487	FBgn0015218
FBtr0076489	FBgn0015218
FBtr0076488	FBgn0015218
FBtr0076493	FBgn0015218
FBtr0074659	FBgn0001090
FBtr0074658	FBgn0001090
FBtr0074657	FBgn0001090
FBtr0074656	FBgn0001090
FBtr0084277	FBgn0051156
FBtr0076936	FBgn0035725
FBtr0334948	FBgn0261261
FBtr0302092	FBgn0261261
FBtr0302090	FBgn0261261
FBtr0334947	FBgn0261261
FBtr0302091	FBgn0261261
FBtr0080711	FBgn0045842
FBtr0336862	FBgn0045842
FBtr0080712	FBgn0045842
FBtr0345066	FBgn0045842
FBtr0336863	FBgn0045842
FBtr0080709	FBgn0045842
FBtr0300932	FBgn0045842
FBtr0089023	FBgn0033127
FBtr0346460	FBgn0002525
FBtr0307059	FBgn0002525
FBtr0079100	FBgn0002525
FBtr0307058	FBgn0002525
FBtr0307522	FBgn0053124
FBtr0333491	FBgn0032298
FBtr0080191	FBgn0032298
FBtr0336971	FBgn0259683
FBtr0344025	FBgn0259683
FBtr0334170	FBgn0259683
FBtr0340016	FBgn0020236
FBtr0300598	FBgn0020236
FBtr0300596	FBgn0020236
FBtr0300597	FBgn0020236
FBtr0083678	FBgn0038652
FBtr0083679	FBgn0038652
FBtr0301200	FBgn0038652
FBtr0301201	FBgn0038652
FBtr0339167	FBgn0038652
FBtr0301199	FBgn0038652
FBtr0343242	FBgn0266030
FBtr0081077	FBgn0032693
FBtr0088256	FBgn0033543
FBtr0345662	FBgn0033543
FBtr0339545	FBgn0260499
FBtr0114575	FBgn0260499
FBtr0075615	FBgn0036495
FBtr0079891	FBgn0032171
FBtr0346717	FBgn0032171
FBtr0332198	FBgn0027568
FBtr0080054	FBgn0027568
FBtr0070684	FBgn0022942
FBtr0070683	FBgn0022942
FBtr0344325	FBgn0266388
FBtr0081396	FBgn0032878
FBtr0073986	FBgn0030587
FBtr0332009	FBgn0264340
FBtr0075616	FBgn0036497
FBtr0077800	FBgn0028570
FBtr0331451	FBgn0028570
FBtr0070825	FBgn0029822
FBtr0070826	FBgn0029822
FBtr0344623	FBgn0266534
FBtr0113533	FBgn0082933
FBtr0333282	FBgn0264551
FBtr0304036	FBgn0026418
FBtr0304035	FBgn0026418
FBtr0075773	FBgn0026418
FBtr0304037	FBgn0026418
FBtr0333051	FBgn0026418
FBtr0075772	FBgn0026418
FBtr0075771	FBgn0026418
FBtr0304034	FBgn0026418
FBtr0114301	FBgn0086025
FBtr0088104	FBgn0037084
FBtr0088102	FBgn0037084
FBtr0088103	FBgn0037084
FBtr0331994	FBgn0040958
FBtr0331993	FBgn0040958
FBtr0079714	FBgn0040958
FBtr0347322	FBgn0267758
FBtr0084377	FBgn0025781
FBtr0345536	FBgn0029507
FBtr0086181	FBgn0029507
FBtr0332154	FBgn0003744
FBtr0074922	FBgn0003744
FBtr0113487	FBgn0083979
FBtr0082109	FBgn0037715
FBtr0334656	FBgn0037715
FBtr0334657	FBgn0037715
FBtr0082110	FBgn0037715
FBtr0113263	FBgn0038909
FBtr0084156	FBgn0038909
FBtr0334880	FBgn0038909
FBtr0084155	FBgn0038909
FBtr0336660	FBgn0265050
FBtr0077894	FBgn0031367
FBtr0077767	FBgn0264672
FBtr0330685	FBgn0264672
FBtr0332873	FBgn0001233
FBtr0073040	FBgn0001233
FBtr0079028	FBgn0031678
FBtr0084549	FBgn0039155
FBtr0304694	FBgn0261041
FBtr0087631	FBgn0261041
FBtr0304695	FBgn0261041
FBtr0339569	FBgn0265368
FBtr0072131	FBgn0034920
FBtr0100088	FBgn0054033
FBtr0077378	FBgn0031621
FBtr0077039	FBgn0035663
FBtr0086951	FBgn0034231
FBtr0333603	FBgn0030071
FBtr0071265	FBgn0030071
FBtr0113559	FBgn0083027
FBtr0071979	FBgn0034821
FBtr0082326	FBgn0037857
FBtr0342933	FBgn0265957
FBtr0342932	FBgn0265957
FBtr0083079	FBgn0004117
FBtr0083078	FBgn0004117
FBtr0333920	FBgn0004117
FBtr0083080	FBgn0004117
FBtr0339530	FBgn0004117
FBtr0345212	FBgn0004117
FBtr0342619	FBgn0265788
FBtr0345757	FBgn0265788
FBtr0072140	FBgn0034931
FBtr0344054	FBgn0266323
FBtr0309029	FBgn0037726
FBtr0309028	FBgn0037726
FBtr0344344	FBgn0037726
FBtr0309027	FBgn0037726
FBtr0086449	FBgn0050452
FBtr0081645	FBgn0037465
FBtr0078062	FBgn0027592
FBtr0071060	FBgn0040922
FBtr0087123	FBgn0034138
FBtr0087124	FBgn0034138
FBtr0076952	FBgn0035713
FBtr0076950	FBgn0035713
FBtr0076951	FBgn0035713
FBtr0345025	FBgn0035713
FBtr0310484	FBgn0263767
FBtr0113519	FBgn0082970
FBtr0089956	FBgn0262160
FBtr0336616	FBgn0262160
FBtr0310277	FBgn0262160
FBtr0336617	FBgn0262160
FBtr0074843	FBgn0036969
FBtr0347316	FBgn0267752
FBtr0343731	FBgn0266155
FBtr0078267	FBgn0011591
FBtr0086187	FBgn0011895
FBtr0347085	FBgn0267630
FBtr0091889	FBgn0053885
FBtr0336815	FBgn0265078
FBtr0076939	FBgn0035722
FBtr0332452	FBgn0020503
FBtr0332453	FBgn0020503
FBtr0332454	FBgn0020503
FBtr0301441	FBgn0020503
FBtr0290263	FBgn0020503
FBtr0080976	FBgn0020503
FBtr0301442	FBgn0020503
FBtr0332455	FBgn0020503
FBtr0301440	FBgn0020503
FBtr0339796	FBgn0020503
FBtr0332451	FBgn0020503
FBtr0080977	FBgn0020503
FBtr0290262	FBgn0020503
FBtr0080975	FBgn0020503
FBtr0304986	FBgn0262544
FBtr0343892	FBgn0266229
FBtr0088636	FBgn0050350
FBtr0070892	FBgn0005390
FBtr0071967	FBgn0050192
FBtr0078066	FBgn0031263
FBtr0085205	FBgn0027492
FBtr0085207	FBgn0027492
FBtr0085209	FBgn0027492
FBtr0085204	FBgn0027492
FBtr0085208	FBgn0027492
FBtr0085203	FBgn0027492
FBtr0073891	FBgn0030539
FBtr0079646	FBgn0261437
FBtr0340110	FBgn0265531
FBtr0082026	FBgn0037684
FBtr0082027	FBgn0037684
FBtr0073569	FBgn0030347
FBtr0331588	FBgn0030347
FBtr0306724	FBgn0262565
FBtr0300629	FBgn0260225
FBtr0343654	FBgn0266139
FBtr0343655	FBgn0266139
FBtr0309215	FBgn0010341
FBtr0309214	FBgn0010341
FBtr0074751	FBgn0010341
FBtr0300336	FBgn0265137
FBtr0086199	FBgn0265137
FBtr0086200	FBgn0265137
FBtr0086201	FBgn0265137
FBtr0086197	FBgn0265137
FBtr0086203	FBgn0265137
FBtr0086198	FBgn0265137
FBtr0086205	FBgn0265137
FBtr0086204	FBgn0265137
FBtr0086202	FBgn0265137
FBtr0086196	FBgn0265137
FBtr0082155	FBgn0037760
FBtr0334684	FBgn0037760
FBtr0346854	FBgn0267482
FBtr0084968	FBgn0039404
FBtr0089855	FBgn0041723
FBtr0112367	FBgn0085205
FBtr0077678	FBgn0004584
FBtr0290241	FBgn0004584
FBtr0086348	FBgn0053356
FBtr0339231	FBgn0265254
FBtr0082029	FBgn0037687
FBtr0075983	FBgn0052103
FBtr0332090	FBgn0052103
FBtr0075982	FBgn0052103
FBtr0332089	FBgn0052103
FBtr0310640	FBgn0022361
FBtr0089993	FBgn0022361
FBtr0310639	FBgn0022361
FBtr0089996	FBgn0022361
FBtr0089994	FBgn0022361
FBtr0310638	FBgn0022361
FBtr0089995	FBgn0022361
FBtr0346019	FBgn0031000
FBtr0074673	FBgn0031000
FBtr0077735	FBgn0026324
FBtr0329848	FBgn0263874
FBtr0073570	FBgn0030350
FBtr0073973	FBgn0052591
FBtr0343378	FBgn0052591
FBtr0080131	FBgn0032271
FBtr0331373	FBgn0032271
FBtr0307018	FBgn0035410
FBtr0081671	FBgn0004054
FBtr0290296	FBgn0004054
FBtr0346753	FBgn0267424
FBtr0332254	FBgn0264359
FBtr0305262	FBgn0020309
FBtr0335476	FBgn0020309
FBtr0080263	FBgn0020309
FBtr0335473	FBgn0020309
FBtr0335475	FBgn0020309
FBtr0080260	FBgn0020309
FBtr0335474	FBgn0020309
FBtr0080261	FBgn0020309
FBtr0080262	FBgn0020309
FBtr0346413	FBgn0267233
FBtr0347047	FBgn0267601
FBtr0079917	FBgn0032150
FBtr0331286	FBgn0032150
FBtr0331285	FBgn0032150
FBtr0342638	FBgn0265810
FBtr0331501	FBgn0264298
FBtr0343439	FBgn0264298
FBtr0078851	FBgn0004183
FBtr0076400	FBgn0045823
FBtr0076399	FBgn0045823
FBtr0076398	FBgn0045823
FBtr0076401	FBgn0045823
FBtr0330097	FBgn0045823
FBtr0346280	FBgn0030263
FBtr0073428	FBgn0030263
FBtr0085719	FBgn0039806
FBtr0304148	FBgn0085664
FBtr0084783	FBgn0051510
FBtr0080350	FBgn0051862
FBtr0085161	FBgn0046247
FBtr0085159	FBgn0046247
FBtr0085162	FBgn0046247
FBtr0085160	FBgn0046247
FBtr0334729	FBgn0046247
FBtr0079461	FBgn0045495
FBtr0079462	FBgn0045495
FBtr0079458	FBgn0045495
FBtr0079460	FBgn0045495
FBtr0079459	FBgn0045495
FBtr0340252	FBgn0265586
FBtr0346172	FBgn0267096
FBtr0078435	FBgn0037131
FBtr0084982	FBgn0002733
FBtr0300256	FBgn0014006
FBtr0083819	FBgn0014006
FBtr0074011	FBgn0030631
FBtr0077298	FBgn0027334
FBtr0306093	FBgn0035534
FBtr0073288	FBgn0035534
FBtr0333682	FBgn0052009
FBtr0089180	FBgn0052009
FBtr0342720	FBgn0265871
FBtr0085112	FBgn0039494
FBtr0085111	FBgn0039494
FBtr0085320	FBgn0026400
FBtr0110817	FBgn0083953
FBtr0110941	FBgn0028539
FBtr0300996	FBgn0028539
FBtr0079676	FBgn0053194
FBtr0081048	FBgn0032669
FBtr0329926	FBgn0032669
FBtr0343428	FBgn0000640
FBtr0079808	FBgn0000640
FBtr0343429	FBgn0000640
FBtr0336980	FBgn0265144
FBtr0112526	FBgn0085353
FBtr0332799	FBgn0035786
FBtr0299721	FBgn0035786
FBtr0332798	FBgn0035786
FBtr0302557	FBgn0035786
FBtr0089618	FBgn0003742
FBtr0089620	FBgn0003742
FBtr0089615	FBgn0003742
FBtr0089619	FBgn0003742
FBtr0089621	FBgn0003742
FBtr0089616	FBgn0003742
FBtr0089617	FBgn0003742
FBtr0084459	FBgn0015513
FBtr0304729	FBgn0015513
FBtr0086444	FBgn0053452
FBtr0073531	FBgn0030326
FBtr0346275	FBgn0030326
FBtr0079000	FBgn0031670
FBtr0332412	FBgn0031670
FBtr0332411	FBgn0031670
FBtr0082702	FBgn0020496
FBtr0334516	FBgn0020496
FBtr0334517	FBgn0020496
FBtr0334513	FBgn0020496
FBtr0082700	FBgn0020496
FBtr0082701	FBgn0020496
FBtr0082699	FBgn0020496
FBtr0334514	FBgn0020496
FBtr0334515	FBgn0020496
FBtr0100161	FBgn0020496
FBtr0087673	FBgn0033850
FBtr0112735	FBgn0250904
FBtr0113031	FBgn0032153
FBtr0084548	FBgn0039154
FBtr0072540	FBgn0040688
FBtr0078039	FBgn0031284
FBtr0076203	FBgn0025355
FBtr0301677	FBgn0003447
FBtr0071102	FBgn0003447
FBtr0301679	FBgn0003447
FBtr0071101	FBgn0003447
FBtr0346742	FBgn0267418
FBtr0346823	FBgn0267452
FBtr0343926	FBgn0266259
FBtr0340722	FBgn0265760
FBtr0114541	FBgn0034887
FBtr0084292	FBgn0038977
FBtr0077220	FBgn0028583
FBtr0079467	FBgn0031909
FBtr0113525	FBgn0083046
FBtr0306800	FBgn0036717
FBtr0086148	FBgn0033079
FBtr0072653	FBgn0035196
FBtr0333964	FBgn0035545
FBtr0073302	FBgn0035545
FBtr0290123	FBgn0035545
FBtr0112462	FBgn0085296
FBtr0074276	FBgn0026575
FBtr0290069	FBgn0026575
FBtr0343571	FBgn0026575
FBtr0088306	FBgn0033528
FBtr0087378	FBgn0013750
FBtr0087379	FBgn0013750
FBtr0087375	FBgn0013750
FBtr0087377	FBgn0013750
FBtr0087376	FBgn0013750
FBtr0307035	FBgn0015031
FBtr0307034	FBgn0015031
FBtr0079072	FBgn0015031
FBtr0345638	FBgn0051908
FBtr0079430	FBgn0051908
FBtr0079429	FBgn0051908
FBtr0074130	FBgn0030710
FBtr0088319	FBgn0053476
FBtr0334721	FBgn0264839
FBtr0334722	FBgn0264839
FBtr0112480	FBgn0085313
FBtr0332867	FBgn0036789
FBtr0330088	FBgn0036789
FBtr0089387	FBgn0036789
FBtr0346968	FBgn0036789
FBtr0088879	FBgn0033241
FBtr0088878	FBgn0033241
FBtr0346531	FBgn0036337
FBtr0075895	FBgn0036337
FBtr0075896	FBgn0036337
FBtr0081278	FBgn0032801
FBtr0303780	FBgn0032801
FBtr0344843	FBgn0032801
FBtr0081277	FBgn0032801
FBtr0303779	FBgn0032801
FBtr0333281	FBgn0264550
FBtr0086371	FBgn0053379
FBtr0083275	FBgn0261286
FBtr0100845	FBgn0053536
FBtr0344435	FBgn0266443
FBtr0303820	FBgn0261991
FBtr0346100	FBgn0026753
FBtr0083804	FBgn0026753
FBtr0114488	FBgn0031850
FBtr0114489	FBgn0031850
FBtr0079312	FBgn0031850
FBtr0336751	FBgn0031850
FBtr0079311	FBgn0031850
FBtr0079314	FBgn0031850
FBtr0079313	FBgn0031850
FBtr0347224	FBgn0267704
FBtr0347226	FBgn0267704
FBtr0347222	FBgn0267704
FBtr0347221	FBgn0267704
FBtr0347227	FBgn0267704
FBtr0347223	FBgn0267704
FBtr0347225	FBgn0267704
FBtr0076185	FBgn0036150
FBtr0345037	FBgn0036150
FBtr0344136	FBgn0266372
FBtr0344135	FBgn0266372
FBtr0075201	FBgn0036740
FBtr0333123	FBgn0036740
FBtr0080728	FBgn0261881
FBtr0344055	FBgn0266324
FBtr0305667	FBgn0039257
FBtr0305668	FBgn0039257
FBtr0075564	FBgn0036514
FBtr0083276	FBgn0040237
FBtr0305998	FBgn0040237
FBtr0332940	FBgn0033100
FBtr0086135	FBgn0033100
FBtr0332088	FBgn0020655
FBtr0075981	FBgn0020655
FBtr0084102	FBgn0038877
FBtr0088866	FBgn0025360
FBtr0329885	FBgn0025360
FBtr0088865	FBgn0025360
FBtr0080644	FBgn0028882
FBtr0077117	FBgn0035636
FBtr0309763	FBgn0263464
FBtr0345549	FBgn0266822
FBtr0343516	FBgn0266094
FBtr0300699	FBgn0036330
FBtr0075873	FBgn0036330
FBtr0088746	FBgn0015034
FBtr0080449	FBgn0027586
FBtr0335486	FBgn0031926
FBtr0079472	FBgn0031926
FBtr0308064	FBgn0053192
FBtr0300049	FBgn0265268
FBtr0078507	FBgn0037167
FBtr0082869	FBgn0038195
FBtr0089871	FBgn0015925
FBtr0089872	FBgn0015925
FBtr0346729	FBgn0266801
FBtr0345457	FBgn0266801
FBtr0346728	FBgn0266801
FBtr0345458	FBgn0266801
FBtr0345460	FBgn0266801
FBtr0345459	FBgn0266801
FBtr0336974	FBgn0040849
FBtr0084036	FBgn0038853
FBtr0111038	FBgn0026179
FBtr0078289	FBgn0026179
FBtr0078290	FBgn0026179
FBtr0301602	FBgn0026179
FBtr0343487	FBgn0035039
FBtr0072320	FBgn0035039
FBtr0071142	FBgn0029970
FBtr0336824	FBgn0086657
FBtr0081390	FBgn0086657
FBtr0070736	FBgn0029724
FBtr0070964	FBgn0029903
FBtr0070968	FBgn0029903
FBtr0070965	FBgn0029903
FBtr0112956	FBgn0029903
FBtr0070967	FBgn0029903
FBtr0070966	FBgn0029903
FBtr0308228	FBgn0029903
FBtr0343318	FBgn0030890
FBtr0074531	FBgn0030890
FBtr0074530	FBgn0030890
FBtr0343317	FBgn0030890
FBtr0110896	FBgn0031652
FBtr0079057	FBgn0031652
FBtr0310090	FBgn0263654
FBtr0073893	FBgn0030541
FBtr0070571	FBgn0029669
FBtr0070570	FBgn0029669
FBtr0344104	FBgn0266358
FBtr0079288	FBgn0031830
FBtr0343157	FBgn0031830
FBtr0070546	FBgn0040355
FBtr0113325	FBgn0040355
FBtr0334770	FBgn0027512
FBtr0084476	FBgn0027512
FBtr0084477	FBgn0027512
FBtr0080290	FBgn0032393
FBtr0072646	FBgn0024277
FBtr0072645	FBgn0024277
FBtr0072647	FBgn0024277
FBtr0072649	FBgn0024277
FBtr0072648	FBgn0024277
FBtr0072644	FBgn0024277
FBtr0334793	FBgn0264869
FBtr0072576	FBgn0052344
FBtr0333890	FBgn0264696
FBtr0331694	FBgn0085438
FBtr0078414	FBgn0012034
FBtr0078413	FBgn0012034
FBtr0333126	FBgn0012034
FBtr0070056	FBgn0040028
FBtr0070057	FBgn0040028
FBtr0345920	FBgn0040028
FBtr0084698	FBgn0039228
FBtr0072568	FBgn0035138
FBtr0091860	FBgn0053856
FBtr0303408	FBgn0261843
FBtr0332008	FBgn0029173
FBtr0079674	FBgn0029173
FBtr0073060	FBgn0052283
FBtr0075503	FBgn0036532
FBtr0079310	FBgn0025595
FBtr0079309	FBgn0025595
FBtr0079308	FBgn0025595
FBtr0332331	FBgn0025595
FBtr0083021	FBgn0038256
FBtr0083019	FBgn0038256
FBtr0083020	FBgn0038256
FBtr0333277	FBgn0038256
FBtr0301329	FBgn0031951
FBtr0343415	FBgn0031951
FBtr0079489	FBgn0031951
FBtr0078827	FBgn0040208
FBtr0334909	FBgn0040208
FBtr0304895	FBgn0262568
FBtr0343689	FBgn0028939
FBtr0080588	FBgn0028939
FBtr0080589	FBgn0028939
FBtr0070969	FBgn0086693
FBtr0335032	FBgn0038073
FBtr0300769	FBgn0038073
FBtr0335033	FBgn0038073
FBtr0335029	FBgn0038073
FBtr0335030	FBgn0038073
FBtr0310613	FBgn0038073
FBtr0335031	FBgn0038073
FBtr0335028	FBgn0038073
FBtr0340219	FBgn0034240
FBtr0086946	FBgn0034240
FBtr0340220	FBgn0034240
FBtr0113090	FBgn0034240
FBtr0306162	FBgn0032642
FBtr0080983	FBgn0032642
FBtr0071308	FBgn0030104
FBtr0070480	FBgn0024997
