transcript_name	Gene_name	RAL-802-Challenged
NM_165965	CG3884	7.841
NM_165966	TppII	3.955
NM_165967	Spt-I	5.864
NM_165968	Spt-I	5.903
NM_165970	Aats-val	3.518
NM_165973	Fsn	2.738
NM_165974	Dp	3.356
NM_165976	CG4716	-0.294
NM_165977	CG42319	0.869
NM_165978	CG42319	1.157
NM_165979	Dh31-R1	2.108
NM_165984	CG42321	3.336
NM_165990	cnn	3.261
NM_165991	cnn	3.044
NM_165993	bbc	5.106
NM_165994	drk	4.237
NM_165995	drk	4.257
NM_165996	drk	4.028
NM_165997	drk	4.137
NM_165998	drk	4.143
NM_166003	CG6145	5.552
NM_166004	CG6145	5.676
NM_166010	fl(2)d	3.819
NM_166014	CG6543	5.384
NM_166015	shot	3.201
NM_166016	shot	3.279
NM_166017	shot	3.334
NM_166018	shot	3.350
NM_166019	shot	2.639
NM_166020	AGO1	2.971
NM_166021	AGO1	3.748
NM_166022	mRpL53	3.872
NM_166025	CG13349	4.993
NM_166026	Cp1	7.806
NM_166027	Cp1	7.734
NM_166028	RN-tre	2.757
NM_166030	mam	0.499
NM_166031	Rcd1	3.638
NM_166032	Rcd1	3.663
NM_166033	CG18324	4.493
NM_166034	cg	3.566
NM_166035	cg	3.613
NM_166036	cg	3.597
NM_166038	CG8468	0.976
NM_166039	CG8468	0.920
NM_166040	opa1-like	4.536
NM_166041	CG8485	2.600
NM_166042	CG8485	2.523
NM_166043	CG8485	2.460
NM_166044	CG8547	3.087
NM_166045	SelD	3.911
NM_166046	SelD	3.525
NM_166047	Shroom	6.094
NM_166048	Tfb1	3.416
NM_166049	Tfb1	3.488
NM_166056	Cpsf160	1.775
NM_166057	Asx	1.750
NM_166058	CG30197	6.565
NM_166060	blos1	3.333
NM_166064	CG30480	2.378
NM_166065	Rpn6	4.943
NM_166066	ave	3.087
NM_166069	BEAF-32	3.256
NM_166071	CG10200	1.969
NM_166073	CG10249	3.500
NM_166074	CG10249	3.695
NM_166076	CG12424	3.039
NM_166077	CG12424	3.100
NM_166081	row	2.795
NM_166082	CG8079	3.427
NM_166083	scb	6.967
NM_166087	mus210	2.462
NM_166088	Arf51F	4.820
NM_166089	Arf51F	4.803
NM_166090	Arf51F	4.793
NM_166091	Arf51F	4.727
NM_166093	SRPK	3.483
NM_166094	SRPK	3.015
NM_166099	GalNAc-T1	1.235
NM_166101	CG12963	6.949
NM_166102	Flo	3.867
NM_166105	fus	2.346
NM_166106	fus	2.254
NM_166107	fus	2.254
NM_166108	fus	2.269
NM_166109	fus	2.181
NM_166118	Gpo-1	4.619
NM_166119	Gpo-1	4.711
NM_166121	bdg	2.005
NM_166122	Mlf	3.953
NM_166123	Mlf	4.023
NM_166128	Strn-Mlck	1.466
NM_166131	ATPCL	6.825
NM_166132	CG8389	2.349
NM_166134	Rrp42	2.015
NM_166137	CG8405	3.239
NM_166138	Dg	2.574
NM_166139	Rho1	7.676
NM_166140	Asph	1.201
NM_166141	Asph	0.875
NM_166144	spin	5.606
NM_166145	spin	5.651
NM_166146	spin	5.511
NM_166147	spin	5.561
NM_166148	Got1	6.036
NM_166149	CG30094	1.727
NM_166150	Ext2	1.351
NM_166151	Ext2	1.507
NM_166152	mrj	4.691
NM_166153	mrj	4.633
NM_166154	mrj	4.544
NM_166155	mrj	4.648
NM_166156	mrj	4.429
NM_166158	csul	2.250
NM_166161	CG30100	3.108
NM_166163	Vha44	5.664
NM_166164	Vha44	5.131
NM_166166	Hmgs	4.241
NM_166167	Hmgs	4.236
NM_166168	Hmgs	4.269
NM_166169	Hmgs	4.327
NM_166170	CG7997	2.052
NM_166178	Sema-2a	1.742
NM_166183	RpS15	8.551
NM_166184	Cdk4	2.923
NM_166185	Cdk4	3.176
NM_166187	Picot	5.133
NM_166188	CG30463	4.449
NM_166189	CG30463	4.377
NM_166190	unc-104	0.649
NM_166192	unc-104	0.711
NM_166193	CG5522	2.333
NM_166194	CG5522	2.268
NM_166195	CG5522	2.314
NM_166196	CG5522	2.448
NM_166197	CG5522	2.387
NM_166198	Dek	4.556
NM_166199	Dek	4.586
NM_166200	Psi	1.649
NM_166201	Pkc53E	-0.330
NM_166202	veg	4.001
NM_166204	CG6665	2.744
NM_166207	Ark	2.421
NM_166208	Ark	1.655
NM_166214	CG6967	4.553
NM_166215	Sply	4.995
NM_166216	GstS1	6.298
NM_166217	GstS1	6.774
NM_166218	CG15611	3.879
NM_166221	Prosalpha5	5.075
NM_166223	cnk	1.676
NM_166224	l(2)k01209	3.663
NM_166225	l(2)k01209	4.042
NM_166226	l(2)k01209	3.918
NM_166229	CG14478	4.072
NM_166230	qkr54B	1.794
NM_166231	qkr54B	1.863
NM_166232	CG30104	2.415
NM_166238	CG4853	2.678
NM_166239	eIF3-S9	4.754
NM_166240	Rab4	4.382
NM_166243	CG30108	5.359
NM_166244	CG30109	5.831
NM_166245	HPS4	1.113
NM_166246	CG6424	4.257
NM_166247	CG6406	2.156
NM_166248	CG5033	3.288
NM_166258	Mapmodulin	3.914
NM_166263	stau	2.047
NM_166264	pAbp	6.337
NM_166265	pAbp	6.649
NM_166270	lolal	4.145
NM_166271	lolal	4.285
NM_166272	lolal	4.225
NM_166274	Dgp-1	7.724
NM_166279	GstE9	6.100
NM_166280	Dp1	4.663
NM_166281	Dp1	4.643
NM_166282	Dp1	4.680
NM_166283	CG5174	4.952
NM_166284	CG5174	5.126
NM_166285	CG5174	5.135
NM_166286	CG5174	5.260
NM_166287	CG5174	4.480
NM_166288	CG5174	4.623
NM_166289	slim	2.749
NM_166290	CG30120	1.706
NM_166291	CG30116	-0.839
NM_166292	CG30116	-0.714
NM_166293	Pepck	4.538
NM_166298	Atg7	1.983
NM_166300	SP2637	2.730
NM_166301	Gint3	4.984
NM_166302	Gint3	4.990
NM_166306	CG15093	6.286
NM_166308	CG15094	3.977
NM_166309	l(2)08717	5.473
NM_166310	CG15096	3.983
NM_166311	l(2)03709	5.648
NM_166312	l(2)03709	5.817
NM_166314	sano	-0.967
NM_166315	sano	-1.047
NM_166316	sano	-0.955
NM_166317	prod	3.203
NM_166318	abba	2.030
NM_166324	CG15117	4.999
NM_166325	CG15118	4.316
NM_166326	CG15118	4.257
NM_166327	CG15118	4.331
NM_166328	CG15111	5.285
NM_166329	ena	3.610
NM_166330	ena	3.572
NM_166331	ena	3.229
NM_166333	CG10737	3.876
NM_166334	CG10737	3.720
NM_166335	hppy	2.934
NM_166336	cora	5.553
NM_166337	cora	5.630
NM_166338	cora	5.683
NM_166340	endoB	1.232
NM_166342	CG11961	5.901
NM_166343	SdhA	5.125
NM_166344	SdhA	5.121
NM_166347	hts	4.543
NM_166348	hts	4.442
NM_166349	hts	4.353
NM_166350	hts	4.371
NM_166351	hts	3.999
NM_166352	Fak56D	2.454
NM_166353	Fak56D	2.535
NM_166354	Elongin-C	4.903
NM_166356	betaTub56D	7.842
NM_166368	sm	0.309
NM_166372	hrg	3.390
NM_166373	isopeptidase-T-3	1.362
NM_166379	Ate1	4.167
NM_166380	Ate1	4.246
NM_166381	CG11055	3.112
NM_166382	CG11055	3.096
NM_166383	RpS18	9.014
NM_166388	CG11200	4.176
NM_166389	CG8929	3.547
NM_166390	CG8929	3.657
NM_166396	CG30151	2.489
NM_166397	Obp57d	0.339
NM_166398	CG18065	2.219
NM_166402	Hil	0.247
NM_166403	CG9945	3.553
NM_166408	Fem-1	3.052
NM_166410	exu	3.721
NM_166411	exu	3.644
NM_166412	exu	3.141
NM_166417	CG30291	3.237
NM_166418	RIC-3	0.872
NM_166421	Treh	7.361
NM_166422	Treh	7.080
NM_166423	Treh	7.353
NM_166424	Treh	7.456
NM_166425	Treh	7.393
NM_166426	CG4050	1.897
NM_166427	Xbp1	6.698
NM_166429	Xpd	2.032
NM_166430	Pu	0.777
NM_166431	Pu	1.031
NM_166432	Glycogenin	2.960
NM_166434	CG10069	3.825
NM_166435	CG10069	3.696
NM_166436	Sgf29	1.711
NM_166437	RpL29	8.082
NM_166438	RpL29	8.134
NM_166441	CG42672	2.495
NM_166442	CG42672	2.497
NM_166443	CG9485	0.497
NM_166444	CG9485	0.480
NM_166446	dom	1.777
NM_166449	Sdc	3.902
NM_166450	Sdc	3.962
NM_166451	Sara	3.469
NM_166452	Fkbp13	5.194
NM_166454	MESK2	4.556
NM_166455	MESK2	4.539
NM_166456	MESK2	4.458
NM_166457	CG10494	2.210
NM_166463	CG10433	3.469
NM_166465	PTP-ER	0.820
NM_166466	CG10082	5.188
NM_166469	CG42365	9.155
NM_166470	CG9865	4.075
NM_166472	NC2alpha	3.489
NM_166473	CG30285	1.596
NM_166474	Tim10	5.422
NM_166475	Ppcdc	5.195
NM_166476	HmgZ	3.783
NM_166477	HmgZ	3.867
NM_166479	HmgD	3.420
NM_166480	HmgD	3.205
NM_166481	Tango11	3.852
NM_166482	Tango11	3.815
NM_166484	LBR	0.946
NM_166485	LBR	0.900
NM_166487	CG13492	7.168
NM_166501	Snp	2.794
NM_166502	Snp	2.884
NM_166503	Snp	2.700
NM_166504	CG11474	2.229
NM_166505	synj	2.839
NM_166507	Vrp1	5.570
NM_166508	Vrp1	5.495
NM_166509	Vrp1	5.519
NM_166510	Vrp1	5.627
NM_166511	Vrp1	5.619
NM_166513	GM130	3.325
NM_166516	CG11170	1.897
NM_166518	Vps35	3.893
NM_166519	CG3074	4.713
NM_166523	CG5819	5.380
NM_166524	wdp	6.486
NM_166525	wdp	6.387
NM_166526	wdp	6.452
NM_166527	Gp150	7.326
NM_166528	Gp150	7.307
NM_166529	Gp150	7.285
NM_166533	rad50	2.332
NM_166534	CG10344	3.132
NM_166535	px	4.212
NM_166536	Vps20	5.751
NM_166542	CG30273	6.278
NM_166543	robo	1.624
NM_166546	jbug	1.533
NM_166547	jbug	0.981
NM_166550	jbug	0.678
NM_166554	blw	7.199
NM_166559	stl	-0.917
NM_166564	CG30272	3.921
NM_166568	CG3499	3.792
NM_166569	nahoda	2.333
NM_166574	CG42678	1.933
NM_166576	CG42678	2.158
NM_166582	l(2)k09913	5.473
NM_166583	l(2)k09913	5.632
NM_166584	l(2)k09913	5.624
NM_166594	CG30410	3.788
NM_166597	CG13551	6.714
NM_166598	CG13551	6.010
NM_166599	CG30415	6.131
NM_166600	CG30415	6.018
NM_166601	eIF2B-delta	2.778
NM_166602	eIF2B-delta	2.742
NM_166603	CG3530	3.840
NM_166605	CG30411	3.639
NM_166607	pita	3.680
NM_166609	apt	2.835
NM_166610	apt	2.893
NM_166611	apt	2.828
NM_166613	CG4019	4.698
NM_166614	CG4019	4.555
NM_166615	CG4019	4.725
NM_166616	Pde8	3.606
NM_166617	Pde8	3.756
NM_166618	Pde8	3.649
NM_166619	Pde8	3.777
NM_166620	l(2)efl	6.594
NM_166621	CG4091	5.729
NM_166622	CG4091	5.596
NM_166623	egl	3.823
NM_166625	CG4797	6.702
NM_166627	wibg	2.496
NM_166628	TBPH	3.495
NM_166629	Upf3	1.929
NM_166630	kcc	3.658
NM_166631	kcc	3.625
NM_166632	kcc	3.516
NM_166633	Ca-P60A	5.019
NM_166634	Ca-P60A	5.018
NM_166635	Ca-P60A	5.067
NM_166636	Ca-P60A	5.048
NM_166637	Ca-P60A	4.839
NM_166638	Ca-P60A	5.071
NM_166639	Ca-P60A	4.667
NM_166640	G-salpha60A	4.375
NM_166642	CG3065	2.489
NM_166643	CG3065	2.403
NM_166644	Phm	4.376
NM_166647	CG3907	4.909
NM_166648	HSPC300	3.759
NM_166650	Chi	3.315
NM_166651	MAN1	2.973
NM_166652	CG13567	2.571
NM_166654	eIF-5A	8.168
NM_166655	RpL12	8.280
NM_166656	RpL12	8.133
NM_166657	yki	4.591
NM_166658	CG3209	4.650
NM_166664	tamo	4.466
NM_166665	CG3376	-0.379
NM_166666	CG3394	4.944
NM_166667	bs	2.234
NM_166669	slik	4.736
NM_166674	Letm1	4.008
NM_166676	CG13585	4.319
NM_166677	pio	2.319
NM_166678	CG4692	6.499
NM_166680	CG3683	5.075
NM_166681	CG3683	5.039
NM_166682	Pof	1.630
NM_166683	Mmp1	5.613
NM_166685	CG3894	1.709
NM_166686	Eps-15	3.348
NM_166687	Eps-15	3.353
NM_166690	Atf-2	1.214
NM_166691	CG30423	5.659
NM_166693	NKAIN	3.653
NM_166694	NKAIN	3.553
NM_166696	NaCP60E	-2.972
NM_166697	CG30427	0.712
NM_166698	CG30427	-0.029
NM_166699	CG30427	-0.232
NM_166700	CG3760	4.176
NM_166702	emp	5.249
NM_166703	emp	5.112
NM_166704	zip	6.347
NM_166705	gol	0.009
NM_166707	CG9380	6.900
NM_166714	RpS3A	8.752
NM_166718	pan	1.999
NM_166720	pan	1.985
NM_166723	pan	2.374
NM_166724	pan	1.240
NM_166728	CG32000	2.500
NM_166729	CG32000	2.686
NM_166730	CG32000	3.986
NM_166731	CG32000	2.626
NM_166732	CG32000	4.074
NM_166733	CG32000	2.731
NM_166735	CG31997	4.533
NM_166736	CG2316	4.485
NM_166737	CG2316	4.550
NM_166738	CG2316	4.566
NM_166739	CG2316	4.554
NM_166740	CG2316	4.512
NM_166742	CG31998	1.985
NM_166743	Crk	4.407
NM_166744	Crk	4.369
NM_166745	CG31999	2.055
NM_166746	CG1674	2.529
NM_166747	CG1674	2.295
NM_166752	Rad23	6.107
NM_166753	CG32850	2.364
NM_166754	PMCA	3.929
NM_166755	PMCA	3.929
NM_166756	Hcf	2.043
NM_166757	Hcf	2.522
NM_166759	CaMKI	3.699
NM_166760	CaMKI	3.477
NM_166761	CaMKI	3.445
NM_166764	CaMKI	3.650
NM_166765	Asator	1.327
NM_166766	Asator	1.183
NM_166767	Pur-alpha	3.894
NM_166768	Pur-alpha	3.914
NM_166769	Pur-alpha	2.708
NM_166770	Ephrin	2.397
NM_166771	Ephrin	1.591
NM_166774	Eph	3.069
NM_166775	Eph	3.143
NM_166776	Eph	2.656
NM_166777	Eph	3.117
NM_166780	gw	4.695
NM_166781	gw	4.769
NM_166783	gw	4.257
NM_166784	gw	4.792
NM_166785	gw	4.778
NM_166786	myoglianin	2.918
NM_166787	myoglianin	2.875
NM_166788	myoglianin	2.488
NM_166791	MED26	2.977
NM_166793	unc-13	1.379
NM_166794	unc-13	1.171
NM_166796	CG32016	4.056
NM_166797	CG32016	4.101
NM_166798	CG32016	4.038
NM_166801	CG32016	4.173
NM_166804	plexA	2.933
NM_166805	plexA	2.900
NM_166807	CG11076	4.245
NM_166808	ATPsyn-beta	8.184
NM_166809	ATPsyn-beta	6.472
NM_166810	CaMKII	3.230
NM_166811	CaMKII	3.190
NM_166812	CaMKII	3.170
NM_166813	CaMKII	3.181
NM_166815	Zyx	4.117
NM_166816	Zyx	4.133
NM_166823	cals	3.926
NM_166824	CG11155	1.928
NM_166825	CG11155	0.679
NM_166826	CG32017	0.480
NM_166827	pho	3.496
NM_166835	cin	3.313
NM_166836	ewg	0.802
NM_166844	CG17896	6.043
NM_166846	svr	3.276
NM_166847	CG4293	1.183
NM_166848	mod(r)	3.191
NM_166849	mod(r)	3.037
NM_166850	mod(r)	3.245
NM_166851	CG17829	1.399
NM_166852	CG17829	1.392
NM_166853	RpL36	8.333
NM_166854	RpL36	8.218
NM_166855	RpL36	8.355
NM_166856	skpA	6.173
NM_166857	skpA	5.994
NM_166858	skpA	5.426
NM_166859	skpA	6.213
NM_166860	skpA	6.112
NM_166861	skpA	6.207
NM_166862	CG5273	3.134
NM_166863	CG5273	3.177
NM_166866	TRAM	3.299
NM_166867	TRAM	2.968
NM_166868	TRAM	3.038
NM_166872	CG3638	2.347
NM_166873	CG3638	1.997
NM_166874	CG3638	1.534
NM_166875	DAAM	-1.855
NM_166876	DAAM	-1.894
NM_166878	CG11412	3.781
NM_166879	CG11412	3.627
NM_166880	SNF1A	4.173
NM_166881	CG32813	4.531
NM_166882	CG32813	4.611
NM_166883	CG32813	4.313
NM_166884	CG32813	4.534
NM_166885	CG32813	4.546
NM_166887	pck	2.117
NM_166889	sta	8.945
NM_166890	sta	8.994
NM_166903	Adar	1.531
NM_166906	CG42666	3.576
NM_166907	CG42666	3.439
NM_166908	CG42666	3.451
NM_166910	CG14815	2.856
NM_166911	trr	1.886
NM_166912	arm	4.898
NM_166914	Edem1	1.725
NM_166915	Edem1	1.551
NM_166916	CG11596	3.085
NM_166917	CG11596	3.037
NM_166920	Actn	3.306
NM_166921	CG4199	6.479
NM_166922	CG4199	6.445
NM_166923	CG4199	6.531
NM_166924	CG4199	6.360
NM_166925	CG4199	6.433
NM_166927	Unc-76	3.031
NM_166928	csw	2.410
NM_166929	CG3835	6.022
NM_166930	CG3835	5.894
NM_166931	wapl	2.361
NM_166932	Cyp4d1	2.123
NM_166934	CG3191	1.831
NM_166935	CG2924	3.632
NM_166937	ptr	5.296
NM_166938	ptr	5.154
NM_166940	boi	-1.933
NM_166946	egh	6.231
NM_166947	sgg	4.782
NM_166948	sgg	4.721
NM_166949	CG2694	0.099
NM_166950	CG2694	0.103
NM_166951	crm	0.984
NM_166952	CG32795	5.264
NM_166960	dnc	1.231
NM_166961	dnc	1.852
NM_166962	dnc	1.803
NM_166964	dnc	1.798
NM_166965	dnc	1.822
NM_166966	dnc	0.210
NM_166967	dnc	1.597
NM_166968	dnc	-0.409
NM_166969	dnc	1.844
NM_166970	dnc	1.672
NM_166971	dnc	1.801
NM_166981	CG2875	2.213
NM_166983	Mnt	2.158
NM_166984	Mnt	2.133
NM_166985	Rala	6.061
NM_166986	Rala	5.746
NM_166992	ec	-2.242
NM_166993	yin	2.461
NM_167001	cib	7.166
NM_167002	cib	6.926
NM_167003	GlcAT-I	2.394
NM_167004	Fas2	3.022
NM_167005	Fas2	2.475
NM_167008	norpA	1.576
NM_167010	Usf	1.382
NM_167012	Cbp80	3.125
NM_167013	rap	2.670
NM_167014	ctp	6.582
NM_167015	ctp	6.130
NM_167016	ctp	6.723
NM_167017	l(1)G0334	5.615
NM_167018	l(1)G0334	5.806
NM_167019	l(1)G0334	5.663
NM_167020	Proc-R	-0.703
NM_167024	Ptp4E	1.123
NM_167028	rg	1.705
NM_167033	yu	3.309
NM_167034	yu	3.495
NM_167035	CG4165	2.461
NM_167036	CG4165	2.444
NM_167037	CG4165	2.431
NM_167040	RhoGAP5A	1.727
NM_167041	Sirt4	2.544
NM_167042	Sirt4	2.480
NM_167043	RpL35	8.571
NM_167045	CG32758	3.524
NM_167047	IntS6	1.375
NM_167050	MAPk-Ak2	5.878
NM_167053	Act5C	9.916
NM_167054	CG12236	1.662
NM_167055	CG32756	1.236
NM_167058	CG5921	4.937
NM_167059	Nep1	-0.591
NM_167060	CG32750	2.601
NM_167062	Efr	3.748
NM_167063	schlank	5.162
NM_167065	Ubi-p5E	5.790
NM_167069	CG15891	2.073
NM_167072	kdn	5.562
NM_167073	RpL7A	8.666
NM_167080	l(1)G0148	2.089
NM_167081	l(1)G0255	5.117
NM_167083	Pink1	4.088
NM_167085	CG3168	-0.318
NM_167086	CG3168	-0.490
NM_167087	RpL17	8.003
NM_167088	RpL17	7.946
NM_167089	RpL17	7.875
NM_167090	CG14438	1.215
NM_167091	pod1	4.323
NM_167092	pod1	4.275
NM_167093	pod1	4.335
NM_167094	pod1	4.318
NM_167095	Smg1	1.960
NM_167100	CG32732	2.407
NM_167101	ogre	1.934
NM_167104	inx2	4.487
NM_167106	CG32736	3.644
NM_167107	CG32736	3.572
NM_167109	CG4607	7.268
NM_167110	Sxl	3.677
NM_167111	Sxl	2.621
NM_167112	Sxl	3.116
NM_167113	Sxl	2.850
NM_167114	Sxl	3.577
NM_167115	Sxl	2.824
NM_167116	Sxl	3.055
NM_167117	Sxl	3.011
NM_167118	Sxl	3.551
NM_167119	fz4	2.593
NM_167124	CG1677	3.520
NM_167134	CG18624	5.470
NM_167136	RpS6	8.080
NM_167137	RpS14a	5.986
NM_167140	sws	2.999
NM_167141	sws	3.223
NM_167142	sn	0.149
NM_167143	sn	0.141
NM_167144	fs(1)h	2.223
NM_167145	Ubc-E2H	4.387
NM_167146	Ubc-E2H	4.363
NM_167149	Trxr-1	7.698
NM_167150	Trxr-1	7.925
NM_167152	ND75	4.762
NM_167153	lawc	3.143
NM_167157	Sptr	2.857
NM_167160	Nrg	1.828
NM_167161	spirit	1.455
NM_167162	CG12065	5.147
NM_167163	CG12659	1.616
NM_167164	Crag	4.089
NM_167166	Ppt1	1.544
NM_167168	Moe	6.501
NM_167169	Moe	6.562
NM_167170	Moe	6.707
NM_167171	e(r)	3.372
NM_167174	CG32708	1.917
NM_167178	AP-1gamma	4.752
NM_167180	His3.3B	5.733
NM_167182	su(r)	6.039
NM_167187	CG17754	2.171
NM_167189	CG34449	3.214
NM_167193	CG32702	2.170
NM_167194	Hex-A	6.298
NM_167196	Aats-lys	4.346
NM_167197	l(1)G0232	5.083
NM_167198	l(1)G0232	5.206
NM_167199	l(1)G0232	4.050
NM_167201	CG1354	4.452
NM_167202	CG1354	4.391
NM_167203	CG1354	4.523
NM_167205	CG32695	6.266
NM_167206	CG9691	4.126
NM_167207	Idgf4	5.756
NM_167209	CG32694	2.122
NM_167210	CG32694	2.015
NM_167211	CG32694	2.217
NM_167212	CG32694	1.700
NM_167218	CG32685	2.526
NM_167223	alpha-Man-I	1.780
NM_167224	alpha-Man-I	1.536
NM_167228	CG32681	-1.837
NM_167229	flw	4.388
NM_167231	nocte	3.377
NM_167232	PPP4R2r	3.868
NM_167233	CG32687	6.100
NM_167240	ras	3.822
NM_167241	ras	3.793
NM_167242	Tango5	4.251
NM_167243	Tango5	4.118
NM_167244	Tango5	4.129
NM_167245	Atg8a	7.207
NM_167246	sesB	8.220
NM_167247	sesB	8.135
NM_167248	sesB	8.344
NM_167249	Imp	1.176
NM_167250	Imp	0.874
NM_167251	Imp	0.599
NM_167252	Imp	0.359
NM_167253	Imp	0.493
NM_167254	Imp	1.369
NM_167255	Imp	0.725
NM_167256	CG32669	2.920
NM_167257	CG1637	3.596
NM_167258	CG1637	4.374
NM_167259	Ork1	2.973
NM_167264	CG2061	1.498
NM_167265	CG2061	1.372
NM_167266	Hsp60	5.680
NM_167267	Klp10A	4.160
NM_167268	Klp10A	4.230
NM_167269	Klp10A	4.279
NM_167270	Klp10A	4.693
NM_167272	ran	6.434
NM_167273	Dlic	5.075
NM_167274	Dlic	5.095
NM_167276	Dlic	5.169
NM_167278	Kap3	2.260
NM_167281	dlg1	0.434
NM_167282	dlg1	2.584
NM_167284	Gs2	5.640
NM_167285	CG11727	2.188
NM_167286	Sk1	4.293
NM_167287	Cyp4g15	0.459
NM_167288	Drak	4.520
NM_167289	CG1572	6.137
NM_167290	rho-4	6.029
NM_167292	Ptp10D	-0.389
NM_167293	CG2371	2.035
NM_167294	CG2371	1.949
NM_167295	bif	5.594
NM_167296	PhKgamma	3.687
NM_167297	PhKgamma	3.545
NM_167298	Amun	3.612
NM_167299	Amun	3.624
NM_167300	Amun	3.728
NM_167301	Amun	3.824
NM_167302	Tango10	2.603
NM_167304	CkIIbeta	4.146
NM_167305	CkIIbeta	4.470
NM_167306	Hsc70-3	6.207
NM_167307	Hsc70-3	6.214
NM_167308	Hsc70-3	6.114
NM_167309	CG43154	2.789
NM_167310	CG10347	2.542
NM_167312	CG10353	3.073
NM_167313	pot	0.405
NM_167314	regucalcin	3.610
NM_167315	regucalcin	3.537
NM_167316	regucalcin	3.617
NM_167317	Cyp311a1	-0.422
NM_167318	Cyp318a1	0.630
NM_167319	Muc11A	-4.796
NM_167323	Rab40	5.271
NM_167326	LIMK1	2.187
NM_167327	LIMK1	2.248
NM_167328	tomosyn	3.442
NM_167329	tomosyn	3.358
NM_167330	tomosyn	3.244
NM_167331	CkIalpha	4.827
NM_167332	CkIalpha	4.926
NM_167333	Tis11	3.715
NM_167334	Smr	1.115
NM_167335	Smr	1.240
NM_167336	CG4004	1.905
NM_167340	Pde9	1.745
NM_167342	CG4407	3.337
NM_167346	hep	3.199
NM_167348	CG32638	5.287
NM_167349	CG32645	0.043
NM_167354	mew	3.016
NM_167356	HDAC4	2.410
NM_167357	CG15745	3.243
NM_167358	IP3K2	2.092
NM_167359	Jafrac1	6.448
NM_167360	RpS15Aa	6.973
NM_167362	RpS15Aa	6.959
NM_167363	RpS15Aa	7.024
NM_167364	CG15747	2.312
NM_167365	CG1640	6.189
NM_167366	CG1640	6.161
NM_167367	CG1640	6.181
NM_167368	CG1640	6.270
NM_167369	CG1640	6.035
NM_167374	Tango13	1.388
NM_167375	up	6.542
NM_167376	up	6.321
NM_167377	CG11178	2.912
NM_167378	CG9940	2.150
NM_167382	rdgB	0.897
NM_167384	CG32626	4.595
NM_167385	CG32626	4.490
NM_167386	CG32626	4.530
NM_167395	l(1)G0469	4.510
NM_167396	l(1)G0007	2.262
NM_167398	CG32599	0.781
NM_167410	CG14414	2.971
NM_167411	CG9413	2.716
NM_167413	CG14408	2.828
NM_167415	Flo-2	3.092
NM_167416	Flo-2	3.026
NM_167417	Flo-2	3.030
NM_167419	Flo-2	2.865
NM_167421	Flo-2	3.576
NM_167424	be	4.002
NM_167427	CG9053	5.468
NM_167434	CG5877	1.296
NM_167435	Top1	4.006
NM_167436	HDAC6	2.798
NM_167437	HDAC6	2.743
NM_167439	CG9164	-0.376
NM_167440	CG9164	-0.431
NM_167443	shtd	0.859
NM_167445	CG6294	5.978
NM_167447	CG6340	0.721
NM_167448	CG6340	1.405
NM_167456	Pis	4.956
NM_167458	CG9281	4.485
NM_167460	CG8944	1.066
NM_167461	Paf-AHalpha	2.012
NM_167462	CG8974	3.793
NM_167463	CG8974	3.847
NM_167464	CG32581	2.331
NM_167465	sd	4.426
NM_167466	Chc	6.125
NM_167468	sun	4.625
NM_167469	Gbeta13F	2.946
NM_167470	shi	4.563
NM_167471	shi	4.300
NM_167472	CycD	2.658
NM_167473	CycD	2.583
NM_167476	CG9172	4.979
NM_167477	eIF5	4.889
NM_167478	exd	3.925
NM_167479	exd	3.886
NM_167480	vap	3.063
NM_167481	vap	2.963
NM_167483	Nipsnap	4.679
NM_167484	Nipsnap	4.710
NM_167485	CG42353	4.172
NM_167486	CG42354	4.449
NM_167487	disco-r	-0.433
NM_167488	kat80	3.140
NM_167490	eas	3.870
NM_167491	eas	3.787
NM_167492	CG32576	0.648
NM_167494	CG9911	4.922
NM_167495	CG9911	4.870
NM_167496	CG9911	4.793
NM_167501	CG32579	3.562
NM_167502	Dsp1	2.064
NM_167503	Dsp1	1.854
NM_167504	Dsp1	1.882
NM_167505	nonA	4.196
NM_167506	Fur2	0.433
NM_167507	Fur2	0.411
NM_167508	Fur2	0.413
NM_167509	Fur2	0.408
NM_167510	Fur2	0.415
NM_167511	CG9992	3.291
NM_167512	CG9992	3.341
NM_167513	CG9992	3.296
NM_167514	CG9992	3.242
NM_167515	CG4239	2.620
NM_167516	CG4239	2.836
NM_167517	Traf-like	4.431
NM_167518	Traf-like	4.599
NM_167519	Anxb11	3.749
NM_167520	hang	1.526
NM_167521	hang	1.583
NM_167522	Rbp2	4.010
NM_167523	CanA-14F	1.152
NM_167524	CanA-14F	0.911
NM_167525	Cap	2.347
NM_167526	RpS19a	7.854
NM_167527	RpS19a	7.440
NM_167530	38231	3.299
NM_167531	38231	3.255
NM_167532	38231	3.152
NM_167533	38231	3.162
NM_167534	38231	3.186
NM_167535	CG9676	2.809
NM_167538	CG32572	-0.294
NM_167544	if	1.951
NM_167549	CG4829	2.402
NM_167550	CG4829	2.422
NM_167552	CG4928	5.038
NM_167555	CG4991	2.827
NM_167557	mei-218	-1.310
NM_167558	xmas-2	1.101
NM_167564	Fim	7.121
NM_167565	Fim	7.302
NM_167567	CG5445	3.602
NM_167568	CG5445	3.598
NM_167569	l(1)G0222	2.694
NM_167570	l(1)G0222	2.747
NM_167571	CG12991	5.210
NM_167572	RhoGAPp190	2.456
