transcript_name	Gene_name	RAL-208-Unchallenged
NM_167398	CG32599	1.845
NM_167410	CG14414	2.652
NM_167411	CG9413	3.251
NM_167413	CG14408	2.096
NM_167415	Flo-2	2.502
NM_167416	Flo-2	2.433
NM_167417	Flo-2	2.443
NM_167419	Flo-2	2.336
NM_167421	Flo-2	3.045
NM_167424	be	1.823
NM_167427	CG9053	5.044
NM_167434	CG5877	1.311
NM_167435	Top1	3.933
NM_167436	HDAC6	4.235
NM_167437	HDAC6	4.115
NM_167439	CG9164	0.723
NM_167440	CG9164	0.766
NM_167443	shtd	1.191
NM_167445	CG6294	4.787
NM_167447	CG6340	0.785
NM_167448	CG6340	2.018
NM_167456	Pis	5.428
NM_167458	CG9281	5.035
NM_167460	CG8944	1.139
NM_167461	Paf-AHalpha	2.162
NM_167462	CG8974	4.651
NM_167463	CG8974	4.711
NM_167464	CG32581	3.149
NM_167465	sd	3.462
NM_167466	Chc	5.161
NM_167468	sun	5.146
NM_167469	Gbeta13F	2.969
NM_167470	shi	3.719
NM_167471	shi	3.469
NM_167472	CycD	2.432
NM_167473	CycD	2.347
NM_167476	CG9172	5.488
NM_167477	eIF5	5.195
NM_167478	exd	4.375
NM_167479	exd	4.337
NM_167480	vap	2.378
NM_167481	vap	2.283
NM_167483	Nipsnap	5.751
NM_167484	Nipsnap	5.764
NM_167485	CG42353	4.030
NM_167486	CG42354	4.487
NM_167487	disco-r	0.109
NM_167488	kat80	1.882
NM_167490	eas	5.107
NM_167491	eas	5.014
NM_167492	CG32576	2.071
NM_167494	CG9911	5.309
NM_167495	CG9911	5.258
NM_167496	CG9911	5.133
NM_167501	CG32579	1.637
NM_167502	Dsp1	2.490
NM_167503	Dsp1	2.262
NM_167504	Dsp1	2.289
NM_167505	nonA	3.411
NM_167506	Fur2	0.830
NM_167507	Fur2	0.810
NM_167508	Fur2	0.817
NM_167509	Fur2	0.826
NM_167510	Fur2	0.838
NM_167511	CG9992	2.717
NM_167512	CG9992	2.753
NM_167513	CG9992	2.702
NM_167514	CG9992	2.712
NM_167515	CG4239	2.506
NM_167516	CG4239	2.725
NM_167517	Traf-like	4.275
NM_167518	Traf-like	4.463
NM_167519	Anxb11	3.782
NM_167520	hang	1.408
NM_167521	hang	1.491
NM_167522	Rbp2	4.285
NM_167523	CanA-14F	0.892
NM_167524	CanA-14F	0.808
NM_167525	Cap	2.172
NM_167526	RpS19a	9.315
NM_167527	RpS19a	8.873
NM_167530	38231	3.263
NM_167531	38231	3.239
NM_167532	38231	3.129
NM_167533	38231	3.145
NM_167534	38231	3.167
NM_167535	CG9676	1.111
NM_167538	CG32572	0.229
NM_167544	if	2.343
NM_167549	CG4829	1.902
NM_167550	CG4829	1.902
NM_167552	CG4928	5.025
NM_167555	CG4991	0.517
NM_167557	mei-218	-0.792
NM_167558	xmas-2	0.810
NM_167564	Fim	5.404
NM_167565	Fim	5.620
NM_167567	CG5445	4.043
NM_167568	CG5445	4.031
NM_167569	l(1)G0222	2.230
NM_167570	l(1)G0222	2.283
NM_167571	CG12991	3.193
NM_167572	RhoGAPp190	2.116
NM_167573	RhoGAPp190	2.077
NM_167574	chas	1.338
NM_167576	CG42684	2.254
NM_167577	CG15814	5.219
NM_167578	CG15814	5.223
NM_167579	CG15814	5.210
NM_167581	mnb	1.874
NM_167599	CG7536	3.077
NM_167602	CG7192	2.566
NM_167603	wupA	6.382
NM_167604	wupA	6.512
NM_167605	wupA	6.389
NM_167606	wupA	6.513
NM_167607	wupA	6.864
NM_167608	wupA	6.153
NM_167610	ari-1	2.974
NM_167614	CG32549	5.082
NM_167615	CG32549	5.136
NM_167623	GalNAc-T2	1.946
NM_167624	Aats-his	4.946
NM_167626	wgn	2.982
NM_167627	CG6659	4.086
NM_167630	CG6891	3.951
NM_167633	bnb	2.102
NM_167634	bnb	2.225
NM_167635	bnb	2.305
NM_167642	vav	2.044
NM_167643	CG32537	1.499
NM_167644	CG32536	2.623
NM_167647	kek5	1.172
NM_167648	kek5	1.133
NM_167649	CG32533	1.039
NM_167650	mRpS14	4.165
NM_167651	Pfrx	3.864
NM_167652	Pfrx	3.877
NM_167653	Pfrx	3.775
NM_167654	Pfrx	3.893
NM_167655	Pfrx	3.870
NM_167656	Pfrx	3.863
NM_167657	l(1)G0156	5.658
NM_167662	Grip84	1.437
NM_167663	Grip84	1.451
NM_167664	car	1.866
NM_167665	Tao-1	3.575
NM_167666	Tao-1	3.560
NM_167667	Tao-1	3.683
NM_167668	RpS10b	9.514
NM_167669	CG14207	5.785
NM_167675	Rcd-1	3.863
NM_167676	Zw	5.479
NM_167677	Cdc42	5.842
NM_167678	CG14235	7.309
NM_167679	CG14235	7.424
NM_167680	CG14235	7.505
NM_167681	CG18809	2.141
NM_167682	CG18809	2.146
NM_167686	pico	-0.650
NM_167687	CG11943	4.035
NM_167688	CG32529	1.939
NM_167703	Pp4-19C	2.857
NM_167704	CG11710	3.011
NM_167706	CG1702	4.933
NM_167707	CG1812	0.900
NM_167724	Mgstl	6.232
NM_167726	CG1753	4.378
NM_167729	CG15445	3.308
NM_167730	CG15445	3.102
NM_167731	CG15445	3.139
NM_167734	CG32521	2.870
NM_167735	CG32521	2.695
NM_167736	CG32521	0.793
NM_167739	CG1801	0.016
NM_167743	CG1486	3.739
NM_167751	slgA	2.650
NM_167752	slgA	2.583
NM_167753	slgA	2.636
NM_167754	slgA	2.750
NM_167757	CG14476	5.637
NM_167758	CG14476	5.666
NM_167759	CG14476	5.643
NM_167760	CG14476	5.587
NM_167772	DIP1	4.283
NM_167773	DIP1	4.332
NM_167774	DIP1	4.323
NM_167775	CG14619	2.327
NM_167776	CG14619	2.356
NM_167777	CG14619	1.855
NM_167778	CG14619	2.727
NM_167779	CG12576	5.509
NM_167787	CG17600	1.750
NM_167789	Pdk1	3.154
NM_167790	Pdk1	3.118
NM_167791	Pdk1	3.165
NM_167792	Pdk1	3.089
NM_167793	Pdk1	3.186
NM_167794	Pdk1	3.262
NM_167795	Pdk1	3.006
NM_167796	CG7051	-2.838
NM_167797	p130CAS	4.640
NM_167798	Vdup1	2.692
NM_167799	Mtch	4.727
NM_167800	Mtch	4.735
NM_167801	mri	2.852
NM_167803	Gyk	5.051
NM_167804	thoc7	3.910
NM_167805	CG16940	2.616
NM_167813	pyx	0.450
NM_167817	E(bx)	1.716
NM_167819	E(bx)	1.714
NM_167821	mthl14	4.126
NM_167822	CG32845	0.296
NM_167823	RhoGEF3	0.837
NM_167824	RhoGEF3	0.832
NM_167825	RhoGEF3	0.908
NM_167826	fwd	2.526
NM_167827	fwd	2.827
NM_167828	Atac3	1.025
NM_167829	mth	2.117
NM_167830	Ptpmeg	4.577
NM_167831	Ptpmeg	4.565
NM_167833	CG1233	3.195
NM_167834	hipk	1.841
NM_167835	MED14	1.937
NM_167839	CG32483	4.669
NM_167840	CkIIalpha-i3	0.671
NM_167842	CG13900	5.137
NM_167843	CG13887	6.225
NM_167844	CG32479	1.596
NM_167845	Glut1	3.380
NM_167846	Glut1	2.512
NM_167847	trio	2.881
NM_167848	trio	3.730
NM_167849	trio	3.849
NM_167850	trio	3.925
NM_167851	CG9205	4.424
NM_167858	CG32335	2.476
NM_167867	CG9186	4.943
NM_167868	CG9153	4.891
NM_167870	Myo61F	7.675
NM_167871	Myo61F	7.640
NM_167872	Myo61F	7.574
NM_167873	CG2199	2.957
NM_167874	Ptp61F	3.174
NM_167875	Ptp61F	3.153
NM_167880	pUf68	4.305
NM_167881	pUf68	4.335
NM_167882	pUf68	4.214
NM_167883	Psa	4.388
NM_167884	Psa	4.413
NM_167885	Psa	4.361
NM_167886	Psa	4.418
NM_167887	Psa	4.403
NM_167888	CG12090	3.054
NM_167889	CG12090	3.030
NM_167890	CG7852	1.281
NM_167892	Cct1	4.925
NM_167893	Cct1	4.990
NM_167894	Cct1	4.858
NM_167895	CG12099	4.285
NM_167896	CG7879	1.574
NM_167897	CG12004	5.706
NM_167902	ABCB7	5.097
NM_167903	ABCB7	5.307
NM_167907	metl	3.201
NM_167908	alphaCop	4.766
NM_167909	CG7971	3.072
NM_167910	CG7971	1.932
NM_167911	drpr	3.870
NM_167912	CG7995	4.170
NM_167913	CG7995	4.118
NM_167914	CG7995	4.168
NM_167915	CG7995	4.120
NM_167916	dlt	-0.408
NM_167917	Patj	2.291
NM_167920	GV1	3.123
NM_167921	CG12024	2.086
NM_167922	dre4	3.206
NM_167923	CG13937	1.776
NM_167924	CG13937	1.919
NM_167927	mu2	-0.235
NM_167928	CG1140	3.642
NM_167938	CG9018	2.760
NM_167941	CG1275	4.186
NM_167942	CG1275	4.108
NM_167944	CG32302	-0.926
NM_167948	CG42669	3.549
NM_167949	CG42669	3.585
NM_167950	CG1146	3.144
NM_167951	CG1146	3.231
NM_167952	CG16758	3.074
NM_167955	RpL8	9.495
NM_167956	dos	0.829
NM_167958	MEP-1	3.419
NM_167959	MEP-1	3.443
NM_167960	MEP-1	3.425
NM_167961	MEP-1	3.461
NM_167962	MEP-1	3.465
NM_167963	CG42304	0.473
NM_167965	Mrtf	1.495
NM_167966	pgant6	4.282
NM_167971	Jafrac2	4.084
NM_167972	CG32485	4.904
NM_167973	CG1271	4.304
NM_167974	CG1271	4.211
NM_167975	CG11486	4.845
NM_167976	CG11486	4.204
NM_167977	CG11486	4.171
NM_167978	CG11486	4.815
NM_167979	CG11486	4.906
NM_167980	CG11486	4.295
NM_167982	CG11486	5.033
NM_167983	CG11486	4.987
NM_167984	CG11486	5.108
NM_167986	prominin-like	1.513
NM_167987	prominin-like	1.501
NM_167988	CG11537	3.379
NM_167989	CG11537	3.269
NM_167990	BtbVII	2.509
NM_167991	pfk	1.846
NM_167992	CG32280	4.211
NM_167993	CG32280	4.149
NM_167994	CG32280	3.824
NM_167995	CG32281	2.823
NM_167996	CG32278	3.517
NM_167997	CG32284	3.857
NM_167998	CG32276	6.847
NM_167999	CG32276	7.089
NM_168004	RpL28	8.955
NM_168005	RpL28	9.411
NM_168006	RpL28	9.038
NM_168007	CG11505	-0.106
NM_168008	CG17746	4.024
NM_168011	CG14968	5.280
NM_168012	CG14968	5.284
NM_168013	CG14968	5.197
NM_168014	CG14968	5.183
NM_168015	ZnT63C	5.079
NM_168016	ZnT63C	5.264
NM_168017	ZnT63C	5.110
NM_168018	ZnT63C	5.414
NM_168020	dro3	-1.375
NM_168022	CG12016	3.290
NM_168023	CG11526	2.687
NM_168024	PHGPx	5.822
NM_168025	PHGPx	5.941
NM_168026	PHGPx	6.372
NM_168029	YT521-B	3.043
NM_168030	CG12010	0.771
NM_168031	sty	2.075
NM_168032	CG32267	5.738
NM_168033	Eip63E	2.608
NM_168034	Eip63E	2.467
NM_168035	Eip63E	2.374
NM_168036	Eip63E	2.383
NM_168037	CG32264	2.707
NM_168038	CG32264	2.981
NM_168039	CG32264	2.238
NM_168043	Ubi-p63E	2.566
NM_168044	mge	4.822
NM_168046	CG11594	4.122
NM_168047	CG11594	4.451
NM_168057	CG14995	2.135
NM_168058	CG14995	2.067
NM_168059	CG14995	1.896
NM_168060	Fit1	4.125
NM_168061	ens	4.494
NM_168062	ens	4.363
NM_168063	ens	4.403
NM_168064	ens	4.423
NM_168069	ImpL2	1.630
NM_168070	ImpL2	1.559
NM_168071	CG14997	4.353
NM_168072	ago	2.532
NM_168073	ago	2.516
NM_168075	Hexo1	5.505
NM_168076	Hexo1	5.541
NM_168077	Hexo1	5.617
NM_168081	CG32250	3.787
NM_168083	DOR	4.347
NM_168084	DOR	4.234
NM_168085	DOR	4.375
NM_168093	CG11353	1.887
NM_168094	CG32243	1.981
NM_168102	Gef64C	-1.324
NM_168103	Dhc64C	2.664
NM_168110	CG10671	3.916
NM_168111	shep	2.373
NM_168112	shep	2.396
NM_168113	shep	1.564
NM_168114	shep	2.680
NM_168115	lama	2.615
NM_168116	lama	2.570
NM_168117	Uev1A	5.836
NM_168123	Msr-110	6.945
NM_168124	Msr-110	6.898
NM_168128	DnaJ-1	5.325
NM_168129	Ubp64E	4.234
NM_168132	scny	3.534
NM_168133	scny	3.546
NM_168134	scny	3.570
NM_168135	scny	3.664
NM_168136	vito	2.625
NM_168144	CG32409	3.407
NM_168145	QC	1.773
NM_168147	CG32407	4.040
NM_168151	Bj1	2.696
NM_168152	Bj1	2.685
NM_168154	loj	4.406
NM_168155	loj	4.515
NM_168160	Trn	2.064
NM_168161	Trn	2.066
NM_168162	Best2	1.993
NM_168169	CG18769	1.690
NM_168170	CG18769	2.078
NM_168171	CG32397	0.843
NM_168172	CG8368	2.798
NM_168174	CG8398	1.732
NM_168176	SP1173	1.874
NM_168177	SP1173	1.504
NM_168178	SP1173	1.472
NM_168179	dikar	0.565
NM_168182	CG10077	4.950
NM_168192	Dbi	9.045
NM_168193	corn	2.198
NM_168201	eco	2.617
NM_168202	lark	4.765
NM_168203	lark	4.636
NM_168204	lark	4.598
NM_168205	lark	4.463
NM_168207	pst	6.082
NM_168209	pst	5.915
NM_168210	Sh3beta	5.653
NM_168211	akirin	4.344
NM_168212	SMSr	2.238
NM_168213	CG32379	3.474
NM_168217	CG7546	3.647
NM_168219	lqf	4.334
NM_168220	lqf	4.374
NM_168221	lqf	4.491
NM_168227	Ank2	-2.046
NM_168232	CG32369	1.803
NM_168233	Pdp1	5.022
NM_168234	Pdp1	4.669
NM_168235	Pdp1	4.440
NM_168236	Pdp1	4.436
NM_168237	Pdp1	4.650
NM_168238	Pdp1	4.660
NM_168239	Pdp1	4.288
NM_168241	pbl	0.732
NM_168242	pbl	0.690
NM_168243	pbl	0.141
NM_168244	CG32368	4.130
NM_168245	syd	3.374
NM_168247	HP4	2.768
NM_168248	nmo	-0.271
NM_168249	nmo	-0.240
NM_168250	nmo	-0.184
NM_168251	nmo	-1.136
NM_168252	nmo	-0.234
NM_168254	Ect4	4.818
NM_168258	ERR	3.897
NM_168259	Atg18	3.646
NM_168262	CG7188	6.115
NM_168263	CG17352	-0.453
NM_168264	CG17352	-0.443
NM_168265	Idh	7.714
NM_168266	Idh	7.956
NM_168267	Idh	8.031
NM_168268	Idh	7.876
NM_168269	Idh	7.954
NM_168272	mkg-p	1.725
NM_168274	CG13667	2.268
NM_168276	Cbl	2.434
NM_168277	CG6673	3.618
NM_168278	CG43078	3.671
NM_168279	CG43078	3.735
NM_168283	Zasp66	4.537
NM_168284	Zasp66	4.581
NM_168286	Zasp66	5.228
NM_168289	CG32022	2.011
NM_168290	Prm	5.308
NM_168291	Prm	4.418
NM_168292	Prm	4.402
NM_168293	Fhos	3.427
NM_168294	Fhos	3.185
NM_168298	Tsp66E	2.215
NM_168299	Tsp66E	2.217
NM_168300	orb2	-0.240
NM_168301	orb2	0.266
NM_168304	CG5021	4.412
NM_168305	CG5026	2.188
NM_168306	pix	6.218
NM_168307	Galk	4.112
NM_168308	Galk	4.631
NM_168309	smg	0.944
NM_168310	smg	0.922
NM_168311	Argk	8.059
NM_168312	Argk	8.195
NM_168313	Argk	8.186
NM_168314	Tequila	1.514
NM_168318	bol	0.940
NM_168319	bol	1.782
NM_168320	bol	1.513
NM_168324	PGRP-LC	3.673
NM_168325	UGP	4.750
NM_168327	CG32039	4.701
NM_168333	eIF-4E	5.898
NM_168334	eIF-4E	5.786
NM_168335	eIF-4E	5.631
NM_168336	eIF-4E	5.697
NM_168337	eIF-4E	5.764
NM_168338	eIF-4E	5.861
NM_168343	MTF-1	3.511
NM_168344	CG32038	4.562
NM_168346	CG32043	-0.479
NM_168349	path	5.498
NM_168350	RpS9	10.096
NM_168351	RpS9	9.581
NM_168352	CG42673	0.722
NM_168353	CG42673	1.015
NM_168354	CG8336	3.648
NM_168355	CG8336	3.716
NM_168356	fry	2.849
NM_168357	fry	2.859
NM_168360	CG6767	5.061
NM_168361	CG16711	0.474
NM_168362	vsg	6.305
NM_168363	vsg	6.314
NM_168364	vsg	6.384
NM_168366	CG42268	3.045
NM_168367	CG42268	3.105
NM_168368	CG42268	3.172
NM_168369	CG8177	2.622
NM_168370	CG8177	2.445
NM_168371	CG8177	2.357
NM_168372	CG8177	2.587
NM_168373	CG8177	2.767
NM_168374	CG8177	2.412
NM_168382	Gap1	1.245
NM_168383	iPLA2-VIA	3.422
NM_168384	iPLA2-VIA	3.309
NM_168385	iPLA2-VIA	3.346
NM_168386	CG8108	4.059
NM_168387	Taf2	1.675
NM_168388	CG6707	4.576
NM_168389	CG6707	4.639
NM_168390	vnc	4.541
NM_168391	vnc	4.429
NM_168392	vnc	4.410
NM_168393	vnc	4.252
NM_168394	CG32053	3.141
NM_168395	CG32054	5.957
NM_168396	CG42825	5.866
NM_168400	ect	3.011
NM_168401	ect	2.235
NM_168403	scramb1	3.971
NM_168404	scramb1	3.962
NM_168413	A2bp1	-0.276
NM_168415	CG8009	3.822
NM_168416	CG32066	3.699
NM_168417	CG32066	3.942
NM_168420	simj	1.899
NM_168421	simj	1.921
NM_168422	tna	2.610
NM_168424	CG6404	2.926
NM_168425	Aps	5.015
NM_168426	Aps	4.886
NM_168431	CG6327	4.323
NM_168432	CG6327	4.304
NM_168433	CG7888	3.296
NM_168434	CG7888	3.512
NM_168435	CG32069	3.778
NM_168438	l(3)01239	5.198
NM_168439	JIL-1	2.397
NM_168443	fd68A	3.180
NM_168444	fd68A	3.120
NM_168445	fd68A	3.208
NM_168446	fd68A	3.175
NM_168448	CG32082	1.090
NM_168449	Alg10	2.120
NM_168450	wls	3.239
NM_168451	GlcAT-P	1.935
NM_168452	Plod	1.542
NM_168453	CG42671	2.427
NM_168460	Mob2	4.657
NM_168461	Mob2	3.555
NM_168462	Mob2	4.136
NM_168465	CG6091	2.611
NM_168466	CG6091	2.554
NM_168467	CG6084	7.152
NM_168469	CG11660	2.256
NM_168471	CG11652	3.188
NM_168472	Bmcp	2.809
NM_168475	Pi3K68D	3.418
NM_168476	Pi3K68D	3.605
NM_168479	CG5946	5.594
NM_168481	RpL10Ab	9.517
NM_168482	CG32095	1.779
NM_168484	Pop2	3.720
NM_168485	Pop2	3.758
NM_168486	CG6928	0.699
NM_168487	rols	0.815
NM_168488	rols	1.127
NM_168489	rols	1.035
NM_168490	rols	1.078
NM_168491	Nrx-IV	1.685
NM_168492	eap	1.901
NM_168493	Adk1	3.969
NM_168495	CG32100	1.379
NM_168496	CG4300	3.949
NM_168498	CG32103	3.153
NM_168499	CG32103	3.617
NM_168501	CG10638	3.121
NM_168503	sowah	2.976
NM_168505	mirr	0.194
NM_168506	CG32112	2.411
NM_168507	CG32112	2.505
NM_168508	CG32112	2.437
NM_168509	CG32109	3.051
NM_168510	CG10984	2.539
NM_168511	CG10984	2.608
NM_168512	CG32113	0.080
NM_168513	Hip1	3.185
NM_168516	CG42709	2.387
NM_168517	Sap130	2.224
NM_168518	Sap130	2.260
NM_168519	Sap130	2.263
NM_168522	CG10960	4.273
NM_168523	CG10960	4.210
NM_168524	CG10948	2.180
NM_168525	CG10948	2.186
NM_168526	CG32107	0.640
NM_168529	CG32115	3.393
NM_168532	CG11255	4.515
NM_168534	RpS12	9.893
NM_168537	RpS4	9.724
NM_168540	caps	3.099
NM_168542	CG10171	0.660
NM_168543	flr	4.590
NM_168546	CG10732	2.055
NM_168551	stv	3.746
NM_168552	stv	3.841
NM_168553	stv	3.893
NM_168554	stv	3.873
NM_168555	CG10741	1.131
NM_168556	Liprin-beta	3.957
NM_168557	bru-3	-0.646
NM_168563	CG32137	4.143
NM_168564	CG32137	4.205
NM_168570	CG8783	1.110
NM_168571	ptip	0.128
NM_168572	endos	4.932
NM_168573	Hsc70Cb	5.337
NM_168574	Hsc70Cb	5.274
NM_168575	CG32138	1.656
NM_168576	CG32138	1.712
NM_168577	btl	0.307
NM_168588	Mpcp	8.073
NM_168589	CG9238	4.303
NM_168590	CG9628	3.041
NM_168591	RecQ5	2.079
NM_168600	mnd	-0.010
NM_168601	mnd	-0.106
NM_168605	Aats-gly	4.136
NM_168606	CTPsyn	3.356
NM_168607	CTPsyn	-0.551
NM_168611	CG12316	1.040
NM_168614	Pdi	7.335
NM_168616	CG32147	2.829
NM_168622	Eip71CD	7.018
NM_168623	Eip71CD	6.893
NM_168624	CG7945	4.198
NM_168626	AGO2	4.257
NM_168627	CG7656	3.648
NM_168628	CG7656	3.785
NM_168629	RhoGAP71E	1.220
NM_168630	RhoGAP71E	0.339
NM_168632	fwe	3.952
NM_168633	fwe	3.638
NM_168634	Dcp2	2.277
NM_168638	Pka-C3	3.488
NM_168640	brm	3.286
NM_168641	brm	3.242
NM_168644	th	5.452
NM_168645	th	5.382
NM_168646	Mbs	2.757
NM_168647	Mbs	2.878
NM_168648	Mbs	2.800
NM_168650	ClC-c	4.063
NM_168651	Taf4	2.910
NM_168655	l(3)72Dp	2.878
NM_168660	CG4753	5.945
NM_168661	CG4729	5.740
NM_168662	CG4729	5.776
NM_168663	CG4729	5.638
NM_168664	CG4877	1.678
NM_168668	CG42514	3.246
NM_168669	CG42514	3.213
NM_168670	CG43373	1.000
NM_168672	Mipp1	8.395
NM_168673	mbf1	5.272
NM_168674	nxf2	-0.100
NM_168675	CG32163	2.414
NM_168677	CG32164	1.257
NM_168678	Baldspot	5.949
NM_168679	zetaCOP	5.451
NM_168680	zetaCOP	4.690
NM_168681	Lasp	3.553
NM_168683	CG9705	4.536
NM_168684	CG9706	3.405
NM_168687	CG9674	6.281
NM_168689	sina	1.978
NM_168692	CG32170	1.189
NM_168694	Lmpt	4.777
NM_168701	Nc73EF	5.636
NM_168702	Nc73EF	5.859
NM_168703	Nc73EF	5.616
NM_168705	Exn	3.415
NM_168706	Exn	3.428
NM_168709	CG6664	2.508
NM_168710	CG6664	2.470
NM_168711	CG6664	2.445
NM_168717	rogdi	3.294
NM_168720	CG6512	4.354
NM_168722	CG6512	4.281
NM_168723	CG6479	1.462
NM_168732	CG32174	2.306
NM_168733	CG32176	2.202
NM_168736	Nedd4	3.853
NM_168737	Nedd4	3.830
NM_168738	Nedd4	3.733
NM_168739	Eip74EF	1.277
NM_168740	Eip74EF	1.277
NM_168741	Eip74EF	0.980
NM_168742	Pep	5.071
NM_168743	Ndfip	3.932
NM_168748	CG42816	-1.365
NM_168753	CG5535	3.897
NM_168754	Tsp74F	2.599
NM_168755	Eip75B	1.875
NM_168756	Eip75B	1.676
NM_168757	Eip75B	2.265
NM_168762	CG32195	0.977
NM_168764	CG32196	2.657
NM_168771	GNBP2	1.319
NM_168772	GNBP2	1.316
NM_168773	GNBP2	1.137
NM_168774	CG32202	2.894
NM_168775	ftz-f1	2.077
NM_168778	Indy	6.225
NM_168779	Indy	6.141
NM_168781	CG3961	4.610
NM_168782	CG3961	4.555
NM_168785	Mkp3	1.593
NM_168787	fz2	2.538
NM_168788	nes	4.741
NM_168789	Bet1	4.284
NM_168799	CG32212	3.139
NM_168802	l(3)76BDr	3.239
NM_168803	Rcd7	0.557
NM_168806	CG8798	3.265
NM_168807	CG8765	2.123
NM_168815	HLH106	5.673
NM_168816	HLH106	5.632
NM_168819	CG15881	3.370
NM_168820	CG32221	2.904
NM_168821	Papss	2.846
NM_168822	Papss	2.802
NM_168823	Papss	2.778
NM_168824	Papss	2.674
NM_168825	CG7757	2.772
NM_168826	Su(z)12	2.040
NM_168829	CG7433	3.508
NM_168830	CG7668	3.656
NM_168831	CG6981	7.732
NM_168833	CG6933	-0.251
NM_168834	CG6933	-0.328
NM_168835	Su(var)3-3	0.917
NM_168836	CG17233	2.196
NM_168837	CG17233	2.152
NM_168841	CG32226	1.671
NM_168842	CG6597	3.288
NM_168844	Spn77Ba	3.057
NM_168845	eRF1	5.440
NM_168846	eRF1	5.466
NM_168847	eRF1	5.261
NM_168848	eRF1	5.441
NM_168850	CG5498	3.288
NM_168851	fbl	5.827
NM_168852	fbl	6.025
NM_168854	CG5274	1.876
NM_168856	Psn	3.829
NM_168859	CG5130	2.480
NM_168860	CG32425	1.559
NM_168861	CG32425	1.552
NM_168862	CG32425	1.160
NM_168863	CG32425	1.634
NM_168864	CG5059	5.909
NM_168865	CG5059	5.412
NM_168869	Pitslre	3.698
NM_168873	CG4365	5.427
NM_168874	CG4365	5.635
NM_168875	Pka-R1	3.634
NM_168876	Pka-R1	3.634
NM_168877	Pka-R1	3.706
NM_168879	skd	0.757
NM_168880	skd	0.852
NM_168881	siz	3.098
NM_168882	chb	2.475
NM_168883	chb	2.505
NM_168884	park	1.514
NM_168885	park	1.548
NM_168889	CG10512	3.506
NM_168890	CG10512	3.660
NM_168892	Eip78C	-1.505
NM_168893	CG9391	5.609
NM_168894	AcCoAS	5.809
NM_168895	CG12974	6.662
NM_168896	CG11309	6.001
NM_168902	CG6049	3.346
NM_168903	Aef1	2.844
NM_168904	Aef1	3.300
NM_168905	Syx7	4.841
NM_168906	Syx7	4.705
NM_168907	Hr78	3.372
NM_168908	Hr78	3.377
NM_168911	M6	3.501
NM_168912	Cdk12	3.086
NM_168913	CG7611	5.331
NM_168914	CG7611	5.403
NM_168915	CG7611	5.375
NM_168916	CG7611	5.449
NM_168917	CG7611	5.436
NM_168918	CG7611	5.324
NM_168919	CG7611	5.419
NM_168920	CG32442	2.712
NM_168921	CG32442	2.595
NM_168922	Mkrn1	3.312
NM_168924	Smc5	0.754
NM_168925	CG32441	4.353
NM_168926	CG32441	4.574
NM_168928	CG11307	1.456
NM_168929	ORMDL	4.988
NM_168930	CG32444	9.212
NM_168932	Atox1	5.195
NM_168934	CG11248	1.741
NM_168936	CG11247	2.273
NM_168937	Syn1	-0.017
NM_168939	CG32448	3.306
NM_168940	Nopp140	3.733
NM_168941	Nopp140	3.746
NM_168942	P5CDh1	3.255
NM_168945	P5CDh1	3.204
NM_168946	mub	2.211
NM_168947	CG7139	3.361
NM_168949	Csp	5.503
NM_168950	Csp	5.394
NM_168952	Aats-ile	4.062
NM_168955	CG6838	4.403
NM_168956	CG32452	0.661
NM_168957	CG32452	0.701
NM_168960	CG11241	4.643
NM_168961	SPoCk	2.562
NM_168962	SPoCk	3.358
NM_168963	SPoCk	3.383
NM_168964	jim	2.686
NM_168970	Arf79F	7.535
NM_168971	Arf79F	7.367
NM_168972	Arf79F	7.343
NM_168973	Arf79F	7.374
NM_168974	CG11109	2.927
NM_168975	Chro	2.837
NM_168976	Chro	2.828
NM_168977	slif	5.005
NM_168978	slif	5.214
NM_168984	RpL10	10.628
NM_168985	CkIIalpha	4.997
NM_168986	CkIIalpha	5.094
NM_168987	CG32350	2.726
NM_168988	CG32230	7.338
NM_168989	CG32230	7.524
NM_168994	lost	5.728
NM_168996	Spargel	2.285
NM_168997	Spargel	2.341
NM_169001	CG31522	6.609
NM_169002	CG31522	6.550
NM_169003	CG31522	6.439
NM_169006	CG31523	6.714
NM_169007	CG31523	6.781
NM_169008	CG31523	6.614
NM_169012	CG9775	3.853
NM_169013	MED31	3.559
NM_169014	CG43427	3.317
NM_169015	CG43427	3.333
NM_169016	tacc	3.083
NM_169018	CG31530	4.555
NM_169021	CG1129	5.111
NM_169025	cno	2.013
NM_169026	cno	0.804
NM_169028	CG1116	2.131
NM_169029	CG2604	5.988
NM_169030	CG2604	5.911
NM_169033	CG12163	6.190
NM_169034	CG12163	4.041
NM_169036	Hph	4.802
NM_169037	Hph	5.256
NM_169038	l(3)82Fd	5.092
NM_169039	l(3)82Fd	5.076
NM_169045	l(3)82Fd	5.754
NM_169047	l(3)82Fd	4.607
NM_169049	Prosbeta7	5.671
NM_169050	Cerk	4.154
NM_169054	CG12162	3.287
NM_169055	Snr1	3.206
NM_169056	CG31550	2.529
NM_169057	CG31547	5.503
NM_169058	CG31547	5.509
NM_169060	Itp-r83A	1.606
NM_169061	Itp-r83A	1.632
NM_169063	Pi4KIIalpha	3.011
NM_169064	Pi4KIIalpha	2.713
NM_169067	CG12746	4.981
NM_169068	Rheb	5.988
NM_169069	Rheb	5.736
