transcript_name	Gene_name	RAL-280-Unchallenged
NM_168842	CG6597	3.335
NM_168844	Spn77Ba	3.034
NM_168845	eRF1	5.436
NM_168846	eRF1	5.464
NM_168847	eRF1	5.257
NM_168848	eRF1	5.439
NM_168850	CG5498	3.584
NM_168851	fbl	5.410
NM_168852	fbl	5.538
NM_168854	CG5274	1.877
NM_168856	Psn	3.807
NM_168859	CG5130	2.856
NM_168860	CG32425	1.857
NM_168861	CG32425	1.850
NM_168862	CG32425	1.096
NM_168863	CG32425	2.124
NM_168864	CG5059	6.289
NM_168865	CG5059	5.790
NM_168869	Pitslre	3.673
NM_168873	CG4365	5.450
NM_168874	CG4365	5.666
NM_168875	Pka-R1	3.454
NM_168876	Pka-R1	3.465
NM_168877	Pka-R1	3.566
NM_168879	skd	0.543
NM_168880	skd	0.636
NM_168881	siz	3.159
NM_168882	chb	2.324
NM_168883	chb	2.354
NM_168884	park	1.677
NM_168885	park	1.705
NM_168889	CG10512	2.955
NM_168890	CG10512	3.120
NM_168892	Eip78C	-0.696
NM_168893	CG9391	5.560
NM_168894	AcCoAS	5.771
NM_168895	CG12974	6.963
NM_168896	CG11309	6.669
NM_168902	CG6049	3.312
NM_168903	Aef1	2.583
NM_168904	Aef1	3.062
NM_168905	Syx7	4.657
NM_168906	Syx7	4.561
NM_168907	Hr78	3.475
NM_168908	Hr78	3.447
NM_168911	M6	4.101
NM_168912	Cdk12	2.681
NM_168913	CG7611	5.205
NM_168914	CG7611	5.304
NM_168915	CG7611	5.271
NM_168916	CG7611	5.350
NM_168917	CG7611	5.337
NM_168918	CG7611	5.197
NM_168919	CG7611	5.319
NM_168920	CG32442	2.612
NM_168921	CG32442	2.497
NM_168922	Mkrn1	3.178
NM_168924	Smc5	1.189
NM_168925	CG32441	4.944
NM_168926	CG32441	5.168
NM_168928	CG11307	1.243
NM_168929	ORMDL	6.002
NM_168930	CG32444	8.497
NM_168932	Atox1	5.318
NM_168934	CG11248	1.753
NM_168936	CG11247	2.167
NM_168937	Syn1	0.334
NM_168939	CG32448	2.896
NM_168940	Nopp140	3.367
NM_168941	Nopp140	3.407
NM_168942	P5CDh1	3.375
NM_168945	P5CDh1	3.352
NM_168946	mub	2.074
NM_168947	CG7139	3.301
NM_168949	Csp	5.171
NM_168950	Csp	5.177
NM_168952	Aats-ile	4.704
NM_168955	CG6838	4.316
NM_168956	CG32452	0.540
NM_168957	CG32452	0.638
NM_168960	CG11241	4.397
NM_168961	SPoCk	2.382
NM_168962	SPoCk	3.152
NM_168963	SPoCk	3.176
NM_168964	jim	2.420
NM_168970	Arf79F	7.620
NM_168971	Arf79F	7.466
NM_168972	Arf79F	7.453
NM_168973	Arf79F	7.467
NM_168974	CG11109	2.383
NM_168975	Chro	2.892
NM_168976	Chro	2.900
NM_168977	slif	4.660
NM_168978	slif	4.845
NM_168984	RpL10	10.750
NM_168985	CkIIalpha	5.186
NM_168986	CkIIalpha	5.233
NM_168987	CG32350	2.353
NM_168988	CG32230	7.734
NM_168989	CG32230	7.912
NM_168994	lost	5.893
NM_168996	Spargel	1.889
NM_168997	Spargel	1.912
NM_169001	CG31522	6.383
NM_169002	CG31522	6.419
NM_169003	CG31522	6.206
NM_169006	CG31523	6.879
NM_169007	CG31523	6.946
NM_169008	CG31523	6.767
NM_169012	CG9775	3.836
NM_169013	MED31	3.515
NM_169014	CG43427	2.372
NM_169015	CG43427	2.352
NM_169016	tacc	2.865
NM_169018	CG31530	3.494
NM_169021	CG1129	5.221
NM_169025	cno	1.389
NM_169026	cno	-0.911
NM_169028	CG1116	2.377
NM_169029	CG2604	6.033
NM_169030	CG2604	5.977
NM_169033	CG12163	5.955
NM_169034	CG12163	3.419
NM_169036	Hph	5.765
NM_169037	Hph	6.393
NM_169038	l(3)82Fd	4.661
NM_169039	l(3)82Fd	4.648
NM_169045	l(3)82Fd	5.703
NM_169047	l(3)82Fd	4.299
NM_169049	Prosbeta7	6.360
NM_169050	Cerk	3.655
NM_169054	CG12162	3.207
NM_169055	Snr1	3.066
NM_169056	CG31550	2.475
NM_169057	CG31547	5.371
NM_169058	CG31547	5.355
NM_169060	Itp-r83A	1.505
NM_169061	Itp-r83A	1.514
NM_169063	Pi4KIIalpha	2.883
NM_169064	Pi4KIIalpha	2.781
NM_169067	CG12746	5.052
NM_169068	Rheb	6.389
NM_169069	Rheb	6.189
NM_169070	CRMP	1.651
NM_169072	CRMP	1.771
NM_169073	Vha26	8.330
NM_169074	exba	6.886
NM_169075	exba	7.029
NM_169076	exba	6.994
NM_169077	exba	6.913
NM_169078	exba	7.126
NM_169079	exba	7.081
NM_169080	Rga	3.843
NM_169081	Spec2	1.615
NM_169083	CG31549	4.012
NM_169085	CG31548	4.328
NM_169086	MTA1-like	2.489
NM_169088	sec23	4.878
NM_169089	sec23	4.831
NM_169091	CG1109	2.527
NM_169092	CG1109	2.489
NM_169093	Xe7	3.782
NM_169094	plx	1.642
NM_169095	plx	1.673
NM_169098	sec8	2.831
NM_169099	CG2082	0.732
NM_169103	jagn	4.395
NM_169106	CG2051	2.717
NM_169112	dgrn	1.986
NM_169113	CG1213	7.935
NM_169114	CG1213	7.739
NM_169115	CG2017	3.193
NM_169116	CG2017	3.296
NM_169117	CG2017	3.377
NM_169118	Rm62	6.565
NM_169119	Rm62	6.343
NM_169120	Rm62	6.488
NM_169121	Rm62	6.395
NM_169122	Rm62	6.376
NM_169136	Pak	4.052
NM_169137	Pak	4.218
NM_169138	CG42724	2.857
NM_169139	CG10277	4.066
NM_169140	CG10277	4.074
NM_169141	CG1021	3.005
NM_169142	gpp	0.269
NM_169143	gpp	0.332
NM_169144	gpp	0.962
NM_169145	CG15186	0.669
NM_169152	CG31286	5.413
NM_169166	CG1943	4.946
NM_169167	CG1943	4.959
NM_169169	CG1091	3.675
NM_169170	Alh	0.867
NM_169171	Alh	0.942
NM_169172	Alh	1.034
NM_169173	Mlp84B	5.365
NM_169177	sas	-0.236
NM_169187	alpha-Est9	2.795
NM_169191	Nlg1	-1.142
NM_169192	Sp7	0.544
NM_169193	Sp7	0.892
NM_169194	CG31472	4.870
NM_169195	CG31472	4.860
NM_169196	CG31473	0.323
NM_169200	wtrw	1.570
NM_169201	wtrw	1.555
NM_169202	dsx	0.703
NM_169203	dsx	1.683
NM_169205	CG2747	2.217
NM_169207	DNApol-iota	1.366
NM_169209	CG9636	1.160
NM_169215	CG31463	4.230
NM_169217	DppIII	4.594
NM_169218	DppIII	4.697
NM_169220	stck	5.648
NM_169221	stck	5.629
NM_169224	CG31454	1.339
NM_169225	CG31259	3.252
NM_169226	mRpS18A	3.637
NM_169231	CG8036	7.669
NM_169232	CG8036	7.511
NM_169235	CG8112	6.673
NM_169239	CG9801	0.686
NM_169245	pyd	1.694
NM_169246	pyd	1.936
NM_169249	CG31100	1.424
NM_169250	CG11980	4.348
NM_169251	CG11980	4.347
NM_169252	CG11984	4.031
NM_169253	CG11984	3.998
NM_169254	tgo	2.037
NM_169255	neur	2.822
NM_169256	neur	2.801
NM_169257	neur	2.824
NM_169258	pum	-0.222
NM_169259	pum	-0.222
NM_169260	pum	1.135
NM_169261	D1	3.937
NM_169262	D1	3.859
NM_169264	Aats-trp	2.799
NM_169265	CG8866	2.424
NM_169266	CG8121	1.636
NM_169267	CG8121	1.801
NM_169272	CG18473	1.229
NM_169273	CG8129	2.261
NM_169274	Fps85D	3.949
NM_169275	Fps85D	4.035
NM_169276	Fps85D	3.956
NM_169277	RpL34b	9.138
NM_169278	CG9356	2.584
NM_169280	ps	3.603
NM_169281	ps	3.764
NM_169283	ps	3.313
NM_169284	ps	3.939
NM_169285	ps	3.975
NM_169291	mura	1.819
NM_169292	mura	1.591
NM_169293	MBD-like	1.490
NM_169294	CG9399	5.500
NM_169295	Kap-alpha3	6.224
NM_169296	Kap-alpha3	5.918
NM_169298	SpdS	2.692
NM_169299	Scm	1.917
NM_169307	PpD3	4.058
NM_169310	MED6	1.597
NM_169323	Npc2e	5.107
NM_169324	Fmr1	2.579
NM_169325	Fmr1	2.696
NM_169326	Fmr1	2.660
NM_169327	Fmr1	2.086
NM_169329	tws	3.903
NM_169330	tws	4.572
NM_169331	tws	4.628
NM_169332	Syn	-0.378
NM_169333	Syn	-0.378
NM_169334	Syn	-0.378
NM_169336	Timp	3.019
NM_169337	CG43143	1.616
NM_169338	sle	-0.074
NM_169339	sle	-0.078
NM_169350	pug	3.261
NM_169351	pug	3.345
NM_169353	CG31467	-0.465
NM_169354	CG31278	2.539
NM_169355	CG31373	2.077
NM_169357	MED7	2.759
NM_169358	Cap-H2	1.259
NM_169359	Cap-H2	1.257
NM_169360	fau	5.224
NM_169361	fau	6.650
NM_169362	fau	6.077
NM_169364	Rbp1	3.946
NM_169368	SelR	4.424
NM_169369	SelR	4.303
NM_169370	SelR	4.563
NM_169371	SelR	2.702
NM_169372	Tpc1	2.044
NM_169373	Adk3	4.043
NM_169376	RpS25	10.603
NM_169377	RpL3	8.675
NM_169380	RpL3	9.702
NM_169381	CG17184	2.704
NM_169382	CG31441	0.820
NM_169383	CG17734	5.121
NM_169386	pros	-1.427
NM_169389	CG5270	1.023
NM_169390	sals	1.970
NM_169391	sals	2.250
NM_169392	PGRP-LB	5.409
NM_169393	PGRP-LB	5.093
NM_169394	CG17230	-0.881
NM_169402	wkd	3.764
NM_169403	CG6791	1.474
NM_169404	Jupiter	3.407
NM_169405	Jupiter	3.285
NM_169406	Jupiter	3.328
NM_169407	Jupiter	3.200
NM_169408	Jupiter	3.085
NM_169409	Jupiter	2.717
NM_169411	CG6808	0.531
NM_169414	Csk	3.039
NM_169415	Csk	3.175
NM_169416	Csk	3.097
NM_169418	Csk	2.836
NM_169419	CG18476	0.403
NM_169420	Taf12	3.459
NM_169421	Taf12	3.460
NM_169422	CG6923	2.398
NM_169423	Lk6	5.951
NM_169430	Sbf	0.590
NM_169431	ClC-a	3.364
NM_169432	ClC-a	3.210
NM_169434	glo	5.236
NM_169435	glo	5.250
NM_169436	CoVa	7.953
NM_169437	CG6950	4.490
NM_169438	CG6950	4.683
NM_169439	CG31368	1.117
NM_169440	Cad87A	-0.590
NM_169442	CG12213	2.398
NM_169444	mfas	5.087
NM_169446	KLHL18	1.639
NM_169450	CG14741	1.059
NM_169460	CG10038	3.024
NM_169461	MBD-R2	2.555
NM_169464	CG10097	3.480
NM_169465	desat1	7.160
NM_169466	desat1	7.193
NM_169467	desat1	7.197
NM_169468	desat1	7.176
NM_169475	Vha55	8.107
NM_169477	CG31347	0.011
NM_169478	Past1	4.520
NM_169479	Men	5.845
NM_169482	granny-smith	4.231
NM_169485	CG7381	3.991
NM_169486	CG7381	3.903
NM_169488	CG17327	4.228
NM_169489	CG7518	1.100
NM_169490	CtBP	3.841
NM_169491	CtBP	2.491
NM_169492	CtBP	2.638
NM_169493	CG12360	2.934
NM_169498	Ravus	1.435
NM_169499	CG8449	2.252
NM_169502	CG8774	5.819
NM_169503	CG32473	7.158
NM_169504	CG32473	6.828
NM_169510	Dic1	5.721
NM_169511	CG9813	2.544
NM_169512	CG9813	2.541
NM_169513	CG9813	2.608
NM_169514	CG9813	2.507
NM_169515	CG9813	2.647
NM_169516	CG9813	2.647
NM_169518	mRpS21	4.614
NM_169519	Droj2	6.809
NM_169520	Droj2	6.966
NM_169521	Droj2	6.927
NM_169522	Droj2	6.976
NM_169525	Act87E	5.942
NM_169528	sqd	4.443
NM_169529	sqd	4.955
NM_169532	rin	4.241
NM_169541	lkb1	2.595
NM_169542	lkb1	2.582
NM_169543	lkb1	2.581
NM_169544	lkb1	2.512
NM_169545	lkb1	2.583
NM_169546	lkb1	2.576
NM_169547	lkb1	2.600
NM_169548	flfl	3.243
NM_169550	f-cup	3.327
NM_169551	CG31469	1.369
NM_169557	Dip-B	6.639
NM_169558	Dip-B	6.567
NM_169559	CG31495	0.758
NM_169562	Ipp	3.394
NM_169564	rdx	3.507
NM_169565	rdx	3.852
NM_169566	rdx	4.254
NM_169568	Npc2b	5.510
NM_169572	CG12207	5.423
NM_169573	CG12207	5.250
NM_169574	su(Hw)	2.868
NM_169575	RpII15	4.057
NM_169577	pr-set7	1.166
NM_169578	pr-set7	0.955
NM_169579	CG3321	6.977
NM_169580	NK7.1	1.322
NM_169581	CG31320	-0.581
NM_169583	cv-c	2.304
NM_169586	CG31313	3.945
NM_169587	CG7987	2.744
NM_169588	stumps	0.656
NM_169589	stumps	0.906
NM_169591	put	3.394
NM_169592	His4r	8.266
NM_169593	His4r	8.083
NM_169595	CG3508	2.133
NM_169599	CG7530	3.153
NM_169600	CG7530	3.016
NM_169601	eff	6.621
NM_169602	smp-30	9.165
NM_169605	CG3631	1.490
NM_169607	CG3731	7.218
NM_169609	CG42788	-0.011
NM_169610	CG6904	3.968
NM_169611	CG6904	4.024
NM_169612	Mf	6.865
NM_169613	Mf	6.834
NM_169614	Mf	6.977
NM_169615	Mf	7.430
NM_169620	CG42542	3.726
NM_169622	Rpb7	2.770
NM_169623	Art3	2.557
NM_169624	mRpS10	3.159
NM_169625	Hsc70-4	9.829
NM_169626	Hsc70-4	9.866
NM_169627	Hsc70-4	9.821
NM_169629	Su(var)3-9	5.584
NM_169630	Su(var)3-9	5.538
NM_169631	Oscp	7.327
NM_169632	Cp190	2.865
NM_169633	Tm1	6.902
NM_169634	Tm1	7.197
NM_169635	Tm1	6.178
NM_169636	Tm1	7.171
NM_169637	Tm1	6.091
NM_169638	Tm1	6.174
NM_169639	Tm1	4.056
NM_169640	Tm1	4.281
NM_169641	Tm1	4.325
NM_169644	Tm2	6.966
NM_169645	Tm2	6.616
NM_169646	CG6236	3.300
NM_169647	Surf4	5.740
NM_169648	CG42726	0.688
NM_169649	CG5044	4.788
NM_169650	Trax	3.247
NM_169651	CG34404	0.577
NM_169656	CG6125	1.534
NM_169657	Atx2	2.020
NM_169658	Atx2	2.701
NM_169659	CG14869	0.308
NM_169663	CG14872	6.187
NM_169666	CG31446	6.057
NM_169670	c(3)G	0.359
NM_169671	c(3)G	0.339
NM_169672	wah	2.246
NM_169673	wah	2.396
NM_169675	Arpc3A	3.816
NM_169678	glob1	5.855
NM_169679	glob1	6.197
NM_169680	glob1	5.888
NM_169684	Sap47	2.629
NM_169685	Sap47	2.662
NM_169686	Sap47	2.610
NM_169687	Sap47	2.657
NM_169688	Sap47	2.454
NM_169689	Sap47	2.657
NM_169690	Sap47	2.291
NM_169692	CG32856	2.027
NM_169693	Hel89B	1.823
NM_169694	srp	-0.900
NM_169696	srp	-0.936
NM_169698	msps	2.234
NM_169700	Mhcl	1.535
NM_169701	Mhcl	1.832
NM_169703	Mhcl	2.170
NM_169705	Akt1	3.128
NM_169706	Akt1	3.127
NM_169707	Akt1	3.128
NM_169709	tara	1.542
NM_169711	gish	4.166
NM_169712	gish	4.059
NM_169713	gish	4.138
NM_169714	CG14879	4.306
NM_169715	CG17931	6.132
NM_169718	CG14881	1.417
NM_169719	Pak3	4.091
NM_169721	Dhfr	3.791
NM_169724	Fas1	1.985
NM_169725	Fas1	2.012
NM_169726	Fas1	2.054
NM_169727	Cctgamma	5.108
NM_169733	abd-A	0.375
NM_169740	Dad	2.748
NM_169742	ns1	3.590
NM_169744	Keap1	2.816
NM_169745	kuk	1.716
NM_169746	cher	2.354
NM_169747	cher	2.241
NM_169751	CG31267	6.984
NM_169756	CREG	5.284
NM_169757	CREG	5.096
NM_169758	Sur-8	2.856
NM_169762	CG5840	5.184
NM_169768	alt	3.903
NM_169769	alt	3.940
NM_169770	alt	3.915
NM_169771	alt	3.940
NM_169773	CG31360	2.262
NM_169774	CG31249	2.400
NM_169775	osa	1.693
NM_169777	Fsh	3.310
NM_169781	cpo	-1.171
NM_169782	cpo	-0.538
NM_169783	cpo	0.400
NM_169784	htl	1.800
NM_169785	htl	1.850
NM_169787	PP2A-B'	4.625
NM_169788	PP2A-B'	4.673
NM_169789	PP2A-B'	3.739
NM_169790	PP2A-B'	3.701
NM_169794	Ssdp	2.353
NM_169795	Ssdp	1.414
NM_169796	14-3-3epsilon	7.235
NM_169797	14-3-3epsilon	6.781
NM_169798	14-3-3epsilon	6.785
NM_169799	14-3-3epsilon	7.211
NM_169801	tatl	2.634
NM_169802	l(3)05822	2.748
NM_169803	PKD	2.330
NM_169804	PKD	2.312
NM_169805	PKD	2.310
NM_169810	Vha100-2	6.621
NM_169811	koko	1.860
NM_169812	koko	1.863
NM_169813	koko	1.923
NM_169814	koko	1.981
NM_169815	CG31122	1.225
NM_169816	fru	-2.377
NM_169817	fru	-3.369
NM_169818	fru	-3.674
NM_169819	fru	-2.427
NM_169820	fru	-2.965
NM_169821	fru	-3.075
NM_169822	fru	-1.776
NM_169823	fray	3.687
NM_169826	CG31224	1.759
NM_169828	CG31229	4.052
NM_169829	CG7702	4.578
NM_169831	CG7705	2.420
NM_169833	Mekk1	2.664
NM_169834	CG7720	5.137
NM_169838	endoA	2.867
NM_169839	Xrp1	7.587
NM_169840	Xrp1	7.698
NM_169841	Xrp1	7.914
NM_169844	CG42613	-0.393
NM_169845	gukh	0.770
NM_169846	gukh	0.110
NM_169847	ATPsyn-d	7.543
NM_169848	Ppcs	1.726
NM_169849	CG11779	3.040
NM_169850	CG42359	3.864
NM_169852	cry	5.476
NM_169854	Ino80	0.349
NM_169858	CG5316	1.996
NM_169859	CG5316	1.926
NM_169864	CG6231	2.189
NM_169865	CG6231	2.118
NM_169866	CG6231	2.165
NM_169867	CG16718	0.978
NM_169872	Naam	0.726
NM_169874	bnl	-1.134
NM_169877	CG4662	2.817
NM_169878	CG4572	5.615
NM_169879	CG4572	5.658
NM_169880	CG4538	4.721
NM_169887	CG4390	5.535
NM_169892	CG42668	3.254
NM_169893	CG42668	3.163
NM_169894	CG42668	3.263
NM_169899	Stat92E	5.479
NM_169900	Stat92E	5.639
NM_169901	att-ORFA	4.330
NM_169902	CG5191	3.049
NM_169903	CG5191	3.148
NM_169904	CG5191	3.170
NM_169905	CG5191	3.129
NM_169906	TFAM	3.562
NM_169907	H	0.386
NM_169908	H	0.023
NM_169909	H	0.069
NM_169910	Pi3K92E	2.365
NM_169923	CG31195	1.537
NM_169924	Takl1	5.052
NM_169925	CG17838	-1.446
NM_169926	CG17838	-1.057
NM_169927	CG17838	0.061
NM_169928	CG17838	-0.068
NM_169929	CG17838	-1.094
NM_169932	CG31223	1.802
NM_169933	RpS30	10.195
NM_169935	CG31191	0.720
NM_169936	Atpalpha	6.883
NM_169937	Atpalpha	6.542
NM_169938	Atpalpha	6.538
NM_169939	Atpalpha	6.426
NM_169940	Calx	3.401
NM_169941	Calx	3.739
NM_169944	Mvl	5.761
NM_169945	CG10825	0.337
NM_169946	SNF4Agamma	4.357
NM_169947	SNF4Agamma	4.043
NM_169948	SNF4Agamma	4.626
NM_169949	SNF4Agamma	4.574
NM_169950	SNF4Agamma	4.686
NM_169953	Rab1	6.465
NM_169954	CG3301	6.183
NM_169958	bap	1.039
NM_169961	E2f	3.672
NM_169962	E2f	3.209
NM_169963	CG31176	1.092
NM_169964	CG31343	8.916
NM_169965	CG31233	8.317
NM_169966	CG31198	9.219
NM_169967	CG42335	2.569
NM_169968	GABA-B-R2	-0.152
NM_169969	tsl	1.872
NM_169970	CASK	2.463
NM_169971	CASK	2.425
NM_169977	CG31431	5.095
NM_169990	ND42	5.802
NM_169991	pit	3.126
NM_169992	how	1.752
NM_169996	CG42390	3.638
NM_169999	CG7084	3.166
NM_170000	sar1	7.094
NM_170001	sar1	6.786
NM_170003	CG5382	4.050
NM_170004	PyK	6.931
NM_170005	CG43343	-0.565
NM_170006	CG43343	-0.566
NM_170009	lqfR	4.709
NM_170011	lqfR	3.129
NM_170013	CG34376	2.702
NM_170015	AP-50	3.727
NM_170016	T-cp1	5.658
NM_170019	CG5315	6.385
NM_170020	CG5315	6.377
NM_170022	bond	5.099
NM_170023	bond	5.214
NM_170027	CG31158	1.486
NM_170028	EF-G2	0.809
NM_170030	loco	2.032
NM_170031	loco	2.588
NM_170032	loco	2.494
NM_170033	loco	2.803
NM_170034	Gclm	7.070
NM_170037	wge	1.675
NM_170038	wge	1.468
NM_170043	Nha2	4.796
NM_170048	CG6726	4.384
NM_170049	cenB1A	2.449
NM_170050	CG31365	1.837
NM_170051	CG31457	1.197
NM_170053	cnc	4.538
NM_170054	cnc	4.854
NM_170055	cnc	5.290
NM_170056	cnc	5.252
NM_170057	cnc	5.261
NM_170058	cnc	4.914
NM_170059	cnc	5.132
NM_170061	EloA	2.204
NM_170070	pnt	1.434
NM_170076	Irk2	5.744
NM_170077	CG10175	0.664
NM_170078	CG10175	0.357
NM_170079	CG31145	2.894
NM_170081	CG10254	1.583
NM_170086	CG10365	3.797
NM_170087	CG10365	3.662
NM_170088	Rpn9	4.943
NM_170089	Hmgcr	2.712
NM_170090	Plip	2.993
NM_170091	CG10217	2.234
NM_170092	Lsd-1	4.417
NM_170093	Lsd-1	4.377
NM_170094	sba	1.166
NM_170097	CG31142	3.790
NM_170101	Gdh	6.459
NM_170103	Aats-glupro	3.430
NM_170106	CG5902	4.003
NM_170107	LSm3	3.752
NM_170108	KrT95D	1.588
NM_170109	KrT95D	1.887
NM_170110	KrT95D	1.578
NM_170111	Miro	3.718
NM_170114	Miro	3.702
NM_170115	spas	1.880
NM_170116	Rox8	3.746
NM_170117	Rox8	3.714
NM_170118	Rox8	3.676
NM_170119	Rox8	3.690
NM_170120	CG5991	3.010
NM_170121	CG5991	3.038
NM_170125	Slimp	2.069
NM_170126	Mpk2	-4.937
NM_170128	twin	2.596
NM_170129	twin	2.565
NM_170130	twin	2.143
NM_170131	twin	2.573
NM_170132	twin	2.362
NM_170138	jar	4.675
NM_170139	BRWD3	1.362
NM_170140	CG5746	2.824
NM_170141	CG6454	3.259
NM_170148	ana1	0.242
NM_170150	CG13624	1.857
NM_170151	CG13624	1.312
NM_170152	CG13624	1.922
NM_170155	Wsck	-0.430
NM_170157	atl	4.478
NM_170158	CG5794	0.548
NM_170160	ash2	3.798
NM_170162	CG31126	3.668
NM_170164	slo	2.741
NM_170169	Saf-B	3.666
NM_170171	CG31357	3.150
NM_170173	HdacX	1.343
NM_170177	CG3744	1.331
NM_170178	CG31381	1.311
NM_170179	CG31121	-0.083
NM_170180	CG31121	-0.061
NM_170181	CG31120	2.932
NM_170184	ssh	2.777
NM_170185	Nmnat	2.252
NM_170188	CG6422	3.231
NM_170190	5PtaseI	1.185
NM_170192	CG11790	3.975
NM_170193	CG11791	4.823
NM_170194	CG31109	1.719
NM_170197	veli	3.258
NM_170198	CG11839	1.992
NM_170202	CG31108	1.700
NM_170203	CG31510	1.463
NM_170204	vig2	6.268
NM_170205	vig2	6.281
NM_170206	vig2	6.185
NM_170207	CG31106	1.192
NM_170210	CG11892	3.033
NM_170211	CG31104	7.824
NM_170212	CG31098	4.985
NM_170213	CG31102	4.139
NM_170214	CG31097	0.567
NM_170215	CG31288	6.578
NM_170216	CG31370	1.570
NM_170217	CG31436	2.087
NM_170218	CG10550	5.923
NM_170219	CG10550	5.761
NM_170221	CG31087	5.701
NM_170228	XNP	2.142
NM_170231	CG4673	3.860
NM_170233	jigr1	2.575
NM_170234	jigr1	2.602
NM_170235	jigr1	2.731
NM_170237	CLS	3.269
NM_170238	CLS	3.456
NM_170239	LpR2	3.687
NM_170240	LpR1	2.527
NM_170242	CG31380	-0.945
NM_170244	CG17370	1.875
NM_170245	CG17370	2.122
NM_170246	Lnk	2.752
NM_170247	Lnk	2.641
NM_170248	CG31091	2.729
NM_170249	CG31089	1.868
NM_170252	Nf1	-0.438
NM_170253	Nf1	-0.771
NM_170254	gro	2.756
NM_170255	gro	2.786
NM_170256	gro	2.796
NM_170257	RpL34a	7.489
NM_170259	CG31324	1.800
NM_170260	CG31086	7.729
NM_170261	Ald	7.739
NM_170262	Ald	7.489
NM_170263	Ald	8.017
NM_170264	Ald	7.798
NM_170266	Ald	7.473
NM_170273	CG5455	4.225
NM_170275	scrib	2.506
NM_170276	scrib	2.603
NM_170277	scrib	2.382
NM_170284	CG5484	4.063
NM_170285	CG5484	4.132
NM_170287	Tl	0.723
NM_170288	Lerp	5.910
NM_170289	Lerp	5.912
NM_170290	Lerp	5.877
NM_170292	ball	0.820
NM_170293	Rb97D	2.495
NM_170296	CG6330	1.511
NM_170297	Tsp97E	0.336
NM_170300	CG14253	2.451
NM_170301	CG14253	2.345
NM_170302	CG14253	2.231
NM_170303	CG14253	2.366
NM_170304	CG31075	3.822
NM_170305	CG31076	2.568
NM_170306	CG31077	6.924
NM_170309	spz	0.645
NM_170312	spz	0.518
NM_170313	spz	0.676
NM_170315	spz	0.638
NM_170316	spz	0.522
NM_170317	CG5815	1.814
NM_170318	grass	1.143
NM_170323	CG42813	4.578
NM_170324	CG31064	1.439
NM_170325	CG31064	0.346
NM_170328	CG18766	3.018
NM_170329	TfIIA-L	4.620
NM_170330	l(3)mbt	1.684
NM_170331	CG5938	4.054
NM_170332	CG5938	4.068
NM_170333	CG5938	3.888
NM_170336	wdb	3.433
NM_170337	wdb	3.583
NM_170338	wdb	2.539
NM_170339	wdb	3.439
NM_170343	Mtl	1.818
NM_170344	Mtl	1.311
NM_170350	btz	2.649
NM_170351	CG12428	3.782
NM_170352	CG12428	3.741
NM_170353	CG12428	3.797
NM_170354	CG12428	3.743
NM_170355	CG12877	1.788
NM_170358	CG5508	2.826
NM_170359	CG5508	2.914
NM_170360	Mes-4	0.727
NM_170361	CG5514	1.643
NM_170365	larp	4.358
NM_170366	larp	4.608
NM_170367	Moca-cyp	2.401
NM_170370	Hrb98DE	5.637
NM_170371	Hrb98DE	5.649
NM_170372	Hrb98DE	5.652
NM_170373	Hrb98DE	5.902
NM_170374	Hrb98DE	5.019
NM_170376	CG9990	3.477
NM_170377	CG1646	3.479
NM_170378	WASp	4.654
NM_170379	CG31048	-0.238
NM_170385	Cpsf100	2.842
NM_170386	CG11876	5.979
NM_170387	CG11876	5.414
NM_170388	CG11876	5.467
NM_170389	CG11880	4.446
NM_170390	CG11880	4.567
NM_170391	Vha100-1	3.875
NM_170392	Vha100-1	3.803
NM_170393	Vha100-1	3.862
NM_170394	Vha100-1	3.828
NM_170395	Vha100-1	3.850
NM_170396	Vha100-1	3.792
NM_170397	Vha100-1	3.822
NM_170398	CG14516	2.240
NM_170399	CG11897	2.612
NM_170401	Ef1gamma	8.611
NM_170403	CG15817	3.570
NM_170405	SP1029	1.424
NM_170406	SP1029	1.497
NM_170407	Cnx99A	5.499
NM_170409	Ptp99A	2.377
NM_170411	CG2310	3.044
NM_170412	CG2010	1.525
NM_170413	Trc8	3.368
NM_170414	Trc8	3.493
NM_170415	CG31041	2.185
NM_170416	alph	4.354
NM_170417	alph	4.354
NM_170418	alph	4.285
NM_170419	alph	4.672
NM_170422	CG1969	3.217
NM_170425	ATPsyn-gamma	6.995
NM_170426	ATPsyn-gamma	7.240
NM_170428	CG7834	6.457
NM_170430	ca	1.849
NM_170432	CG31033	2.860
NM_170433	CG31033	2.869
NM_170434	CG31033	2.625
NM_170435	Cad99C	-0.654
NM_170440	CG7816	4.994
NM_170441	CG7816	4.959
NM_170442	CG7816	5.030
NM_170443	CG7816	5.021
NM_170444	CG7816	4.882
NM_170445	CG7816	4.989
NM_170447	CG31038	2.449
NM_170448	CG31038	1.411
NM_170449	CG31038	1.217
NM_170451	Jon99Ciii	5.736
NM_170453	Acph-1	3.132
NM_170454	CG11504	1.480
NM_170457	Axn	1.997
NM_170458	Axn	2.152
NM_170459	Axn	1.927
NM_170460	RpL32	9.972
NM_170461	RpL32	10.491
NM_170462	CG7943	3.338
NM_170463	spn-A	1.602
NM_170464	CG7950	3.996
NM_170468	CG31029	1.089
NM_170474	Mlc2	7.452
NM_170476	RpS7	10.100
NM_170477	RpS7	9.981
